5,"Cristo redentor. Todo mundo deve conhecer! lugar com uma energia incrivel! Vale muito a pena este passeio, tive o prazer de ir 2 vezes ja e peguei o dia aberto, a visao da cidade e fantastica!"
3,"É encantador mas acho caro.. Apesar de ser um ponto imperdível, é caro e a depender da época, vai ser uma disputa grande conseguir tirar uma foto pela quantidade de turistas."
5,"Muito lindo, parada obrigatória. Tudo é lindo..desde o trenzinho até a chegada. A vista é deslumbrante, é claro que é um ponto turistíco obrigatório no Rio. Lá você conhece e interage com pessoas do mundo todo. A unica coisa dificil é conseguir tirar uma foto sem dezenas de pessoas na frente."
4,Cristo. Rio de Janeiro visto de cima é uma maravilha mesmo!
5,Encantador. Ir ao Rio de Janeiro e visitar o Cristo foi uma das maiores emoções que já tive na vida e com certeza queremos voltar.
5,"Cartão postal do Rio. Vir ao Rio de Janeiro e não conhecer o Cristo Redentor é deixar de conhecer um verdadeiro cartão postal considerado uma das maravilha do mundo, além de perder a oportunidade de conhecer o que eu considero a vista aérea mais linda da cidade. Importante conferir primeiro as condições de tempo para que a neblina não venha a frustar o passeio."
5,"Deslumbrante!. Umas das vistas mais lindas que já vi, o Cristo é lindo, a vista é maravilhosa, subimos de bondinho, contato com a natureza durante a subida, indico comprar o ingresso pelo site e com horário agendado, isso ajuda bastante. Aconselho ir com roupa bem leve,..."
5,"Lindo, lindo lindo. Nossa é simplesmente maravilhoso, e se puder ir no horário que dá para ver o por do sol , é mais mágico ainda, ver a cidade toda adormecer..."
5,Uma das sete maravilhas do Mundo. Ir ao Cristo Redentor é sempre revigorante pelo trajeto em si e pela visão que se tem ao chegar e depois olhando de cima para baixo. Realmente é de cair o queixo de qualquer morador ou visitante!
5,"Perfeito. Maravilhosa a sensação de está diante da imagem do Cristo Redentor, senti muito forte a presença de Deus e o seu carinho por mim, por ter me dado a oportunidade de está lá."
5,"icone nacional. icone do brasil , todo brasileiro deveria ir ao menos uma vez na vida , vista perfeita de toda a cidade do rio de janeiro ."
5,"Magnifico. Ir ao Rio e nao visitar o cristo Redentor e como nao conhecer o Rio de Janeiro a cidade maravilhosa e linda e a imagem do cristo e fenomenal,as escadas rolantes ajudaram bastante na subida, é fantastico e todos devem conhecer essa linda escultura."
5,"Explêndido. É o lugar q você q visita o rio de janeiro não pode deixar de visitar, uma subida interminável (carro ou tremzinho), mas compensadora, com um visual deslumbrante do alto do corcovado vc verá todo o RJ de uma forma única!"
5,"Lugar deslumbrante. Bem no meio dessa cidade maravilhosa temos o Cristo redentor, uma das maravilhas que o rio nos proporciona. A vista é maravilhosa! E as fotos ficam lindas... Super recomendo! O bondinho leva os turistas pelo meio da floresta e também arranca suspiros com a vista..."
4,"A vista é LINDA!!!. A vista do Cristo é linda! De lá é possível ver boa parte da cidade do Rio de Janeiro, a vista é linda!"
5,"Haja paciencia e bolso. Cheio de mais, muito bicho, muita gente, muito calor (ok estou sendo chato). Mas a experiencia ja não é mais a mesma. Preco cada dia mais caro, cobra do brasileiro o mesmo que cobra do ingles. Deveria ter um esquema de desconto pra brasileiro. Desconto pra estudante, enfim."
5,"Emocionante. O Corcovado é um local mágico, a subida é deslumbrante e fresca. Mesmo cheio dá para ver a belíssima vista da cidade. Imperdível para qualquer um que visite o Rio de Janeiro."
5,A benção ao mundo.. O Cristo Redentor talvez seja o monumento mais conhecido do Rio de Janeiro. Fica sobre uma grande montanha. E possivel vê-lo de varias partes da cidade. Uma grande benção para todos. Novamente: vá cedo. As filas sao grandes depois do almoço.
5,"Caminhando até o Cristo. Você pode ir caminhando saindo do Parque Lage. Trilha tranquila, mais longa pra quem não está acostumado. Paga 25 nos fins de semana e 12 nos dias normais, isso se quiser entrar quando chegar lá em cima."
5,"bom,muito bom. Foi tudo muito perfeito,visao maravilhosa,dia incrivil vivido la.recomendo muitoooooo...visitem..sua vista são lindos demais."
5,passeio no cristo. ter conhecido o Rio e ter ido ao corcovado foi sensacional... lugar inspirador! cidade maravilhosa e a zona sul do rio e suas praias são demais!
4,"Tem que ir!. Ir a Rio e não conhecer o Cristo Redentor é impossível. Fomos as 11h de uma quinta e o processo foi bem simples. No largo do Machado vc compra o ingresso a R$53,00 que inclui a van que te leva até lá em cima (vc..."
5,"Maravilhoso. Um dos melhores lugar que já fui, uma vista maravilhosa do Rio de Janeiro, ótimo para tirar fotos e ter contato com a natureza, consegui até ver uns macaquinho. Vale a muito a pena visitar"
3,"Não va muito cedo!. Se voce for muito cedo, tem o serio risco de nçao ver nada por conta do ceu nublado, eu consegui ver, pois depois graças a Deus o tempo abriu, não achei muito organizado, o local é lindo, mas não da pra ver em detalhes os pontos turisticos do Rio, eu prefiro o pão de açucar!, mas é um lugar que vale a pena conhecer!"
5,"Perfeito !!!. A minha dica, é comprar os ingressos pela internet já com hora marcada para pegar as vans !!! Que tem uma atendimento pontual e impecável !!! Saindo de Copacabana, vc aproveita uma feirinha que tem em frente a praia !!!! E sempre pegue os primeiros horários, senão fica muito cheio, complicado até para tirar fotos de tanta gente !!!! Mais o Cristo é lindo !!! Tbem não pode faltar no seu roteiro !!!"
5,"Excelente Vista e Energia. Muito lindo, encantador. Já fomos três vezes, não voltaremos mais, mas valeu cada degrau e cada espera na fila. Ótima atração."
5,Visual perfeito. Outra visão perfeita do Rio de Janeiro. Vale muito a pena ir. Mas evite feriados e períodos de férias. Vá de trem e compre a passagem antes para não precisar esperar. Subir de van é bem mais demorado.
4,"Muito bonito. A paisagem do Cristo é linda (incrivel), fui em um sábado pela manhã, porém, demorei o dia todo para pegar o transporte + fila para compras de ingresso. O corcovado é lindo, porém estava lotado e praticamente impossivel de tirar fotos. Paguei R$93,00 (transp de van + ingresso)."
4,"Umas das novas sete maravilhas. Já estive lá por três vezes, a primeira nos anos 80, não havia a escada rolante que agora te deixa no topo. Mas ainda irei pela estrada, pois todas as vezes fui com o funicular. A vista de lá é magnifica, principalmente se o tempo estiver aberto e ensolarado. Já os bares que funcionam lá em cima, além de caros (ok, cobram pela vista) o garçom dispensou um péssimo atendimento, muito mais interessado em atender os europeus. Apesar de toda a beleza natural, eu já achei que nomeá-lo uma das novas sete maravilhas foi um pequeno exagero."
4,"Imperdível. Não dá para vir ao Rio sem ir lá. A visão 360º da cidade é imperdível. Só cuidado com o horário, pois dependendo de quando você subir lá as fotos não ficarão muito boas com o sol atrás."
5,"Sensacional. Lugar incrível, vista linda, uma experiência e tanto. Não tivemos problema para entrar e sair do cristo"
5,"Lindo. O dia estava nublado, e apesar de não ter dado para ver muito bem o cristo, havia momentos em que a neblina passava e dava pra tirar algumas fotos"
5,"Inesquecível. Vale a pena todo esforço para chegar até lá e cima. Encontramos turistas de diversas etnias, contemplando a vista que é espetacular. Aproveite para tirar muitas fotos!"
4,"Vista maravilhosa. Parada obrigatória para o turista, acho que vale a pena conhecer. O que não falta é alguém oferecendo os serviços para a subida. Pelo que vi o trem é muito mais demorado para subir, mas para quem tiver com tempo..., o que não era o meu caso que cheguei mais para o final da tarde."
1,"Já passou da hora de alguém se responsabilizar pelos dias sem vista!. É a segunda vez que vou ao Corcovado em dia nebuloso sem vista! Perde-se uma hora e meia para subida, descida e verificação de que não há vista nenhuma, embora, às vezes, haja visibilidade na cidade. Tudo é oportunamente subentendido enquanto evento aleatório da natureza, de total responsabilidade do turista, o qual perde tempo, dinheiro e adquire frustração. Trata-se de propaganda enganosa e de condução do consumidor a erro de discernimento. Já está na hora da Secretaria de Turismo colocar telões de plasma na base do bonde, com câmeras que projetem ao vivo o estado atual da visibilidade no morro, com informações meteorológicas e de visibilidade do Cristo Redentor, de forma que se possibilite oferecer condições ao turista de escolher, subir ou não, no Corcovado e em qual horário. Certamente, algum dinheiro será investido pela Secretaria e perdido, já que milhares de turistas pagam por uma propaganda enganosa de vista, a qual nem sempre é possível ter a contrapartida. Mas é necessário ter o compromisso - jurídico e ético - com um passeio sujeito a tais vicissitudes. Não vou perder meu tempo, da próxima vez, voltando a este local ""caça-níqueis"" e que enriquece às custas de um projeto turístico mal desenvolvido. É um verdadeiro alçapão oportunista e interesseiro!"
5,"No Rio, Corcovado é Obrigatório. Prefira o passeio pelo Trem do Corcovado, é mais tranquilo, e mais bonito. Com sorte verás animais selvagens da fauna brasileira! Lá em cima, aproveite um dia lindo sem nuvens para abusar das fotos panorâmicas da cidade."
5,"Cristo Redentor. Maravilhoso passeio pelo trem que liga, Cosme velho ao Cristo, pela maior floresta urbana do mundo, e suas belezas naturais e animais nativos da floresta."
4,"Vista maravilhosa para a cidade maravilhosa. Ir ao Rio e não visitar o Cristo é o maior pecado que um turista pode cometer. Visitamos o corcovado pela manhã partindo com uma van da praia de Copacabana. O trajeto até o pé do corcovado é todo feito com vans de apenas uma empresa autorizada a um valor justo. Não sei se isso é comum, mas nos deparamos com muitas abelhas ""africanas"" nos arredores do restaurante que existe no alto do corcovado, para os alérgicos e afins vale a pena prestar atenção."
4,"A vista!. Vista linda do Rio de Janeiro! Acesso muito bom, fomos com bebê e não tivemos nenhuma dificuldade. Vale a pena comprar o ingresso antecipado pela internet para evitar filas."
5,Alguns minutos sob a floresta densa e após a vista da cidade em quase 360 graus compõe uma experiência inédita.. A viagem de trem (viva o trem!) e depois a amplitude da vista da cidade permitem uma experiência fabulosa.
5,"Um dever!. Maravilhoso momento lhe espera no alto. Vista maravilhosa. A neblina costuma atrapalhar a visão lá no alto e encobre o Cristo, por isso procure ir em dias bem ensolarados. Vá de trem. É muito melhor. O esquema de vans lá no alto segue o jeito brasileiro de concessões que só visam ganhar dinheiro. Poderia ter melhor estrutura de apoio (comida, banheiros, restaurantes)."
5,"Lindo. Sem palavras.. o Cristo é a coisa mais bonita do mundo!!! É cansativo chegar até lá em cima, mas compensa."
5,"Linda vista do Rio.. Vista mais que panorâmica da cidade maravilhosa! Tem-se um reconhecimento de todas belas paisagens do Rio, com praias, lagoa, bairros, favelas, matas, ponte rio-niterói...Enfim, vá num dia de sol e preste bastante atenção se tiver nevoeiro, pois ele fecha tudo e não se vê nada. Ótimo divertimento!"
5,"Vista do Cristo Redentor. A vista mais bonita da cidade maravilhosa podendo vizualizar toda cidade as zona e a norte,sul e o centro da cidade também"
5,"Imperdível. Realmente é muito mais do que a sua imaginação é capaz de pensar.O visual do Cristo,independente da sua religião e crença impressiona pela imensidão.Ponto negativo são os vendedores de ingresso ambulantes que te abordam toda hora e querem de qquer maneira que vc feche o passeio com eles."
5,"Fantástica!. A vista do Rio de Janeiro do alto do Cristo Redentor é algo inesquecível. Quando fui pela primeira vez, chorei porque me sentí abençoada por ter esta oportunidade. Sei bem o que os turistas sentem quando chegam lá.Sou paulista mas vivo no Rio há mais de trinta anos e me sinto sem medo de errar, uma carioca da gema. O Rio é lindo demais!"
5,"Lugar mágico. Visitar o Cristo Redentor é um dos passeios obrigatórios para quem mora ou está a passeio no Rio de Janeiro. A vista é linda !!! De lá, é possível ver uma boa parte da cidade, visitar a igreja além de ficar bem pertinho desse monumento maravilhoso. Pra mim, é um lugar que me dá muita paz e sempre que possível, vou até lá. É possível chegar lá de carrro mas eu particularmente prefiro ir pelo Trem do Corcovado. O lugar tem elevadores panorâmicos e escadas rolantes, sendo muito acessível para pessoas com dificuldades de locomoção."
5,"Vistas incríveis. A vista é imperdível. Mesmo que você não seja religioso, vale a pena para ver o Rio todo de cima. Dias claros são melhores. Um pouco complicado de chegar, por ser circundado por um parque, tem várias opções de acesso: andando pelo Parque Lage, de trem do Cosme Velho, de van de Copacabana ou de carro pela estrada das Palmeiras. Tudo isso com preços, periodicidades e filas diferentes. Eu fui de uber, mas chegando lá em cima o sinal de celular é ruim e fica complicado chamar um uber pra voltar. Tem umas vans que fazem a descida por R$ 10 por pessoa ou você pode voltar de trem, mas custa R$ 29 a mais."
5,Milagre. Ao ver Cristo com os braços abertos e ao olhar fixo para os olhos Dele e como se seus braços fossem fechando e nos abraçando e nos confortando.
5,Lindo. É um dos marcos da cidade. Você acaba se deparando com a visão do Corcovado de diversos pontos da cidade.
3,"7ª Maravilha do Mundo não tão maravilhosa. O trem que leva ao Corcovado é meio complicado, teve tumulto na fila, o trem faz umas paradas desnecessárias e sinistras no meio do caminho e tudo é muito assustador. A vista é maravilhosa, mas não agrega nada além do que já se viu do..."
4,"Vista. Vista incrível da Urca, da lagoa Rodrigo de Freitas que infelizmente mesmo estando longe é possível ver a poluição existente na mesma, fora essa triste imagem o resto é incrível, avistando o estádio de futebol e outros pontos do Rio."
5,"De braços abertos perto do céu. É uma escultura linda! Que dá uma sensação de abraço, e aconchego. Aos católicos há uma capela na base do pedestal.. Uma das vistas mais bonitas do Rio de Janeiro"
4,"deslumbrante. A vista lá de cima e deslumbrante,quem visita o Rio não pode deixar de conhecer este lugar. Ficar em silêncio aos pés do Cristo e poder fazer uma oração não tenho palavras para expressar a emoção. Eu recomendo este lugar maravilhoso."
3,O preço desanima. É uma das paisagens mais belas que já vi na vida. Acho que a viagem de trem que não se encontrará tão bela em todo o planeta. A surpresa mais emocionante ao se chegar ao destino. O que desanima é o preço do bilhete para subir de trem; sinceramente a beleza seria muito melhor admirada se os bolsos não estivesse sangrando.
5,"maravilha. Uma das maravilhas do mundo moderno com a Estadua do Cristo Redentor e um lugar que se pode desfrutar de uma bela vista panorâmica de toda a cidade. É possivel ir de van e de trem, sem duvida a 2 opção é a melhor, pode combrar os ingressos na Estação de Cosme Velho, os preços não são muito convidativos, mas se o dia estiver nublado eles mostram em uma tela de tv online e sugerem p deixar pra um outro dia, serviço bem profissional."
5,O Cristo Redentor de braços abertos abençoando o Rio de Janeiro. Lugar maravilhoso de visitar. Uma vista espetacular da Baía de Guanabara. Um dos pontos turísticos mais visitado do nosso Estado. Adorado pelos turistas estrangeiro e brasileiros de outros Estados. Recomendo às pessoas que vierem ao Rio de Janeiro que não deixem de conhecer o Corcovado e o Cristo Redentor.
5,"O mais lindo do Rio!. Uma ida ao Cristo Redentor é imperdível para quem nunca foi. Tem que enfrentar filas imensas para ir no bondinho do Corcovado, mas aconselho a não ir nas vans, pois as mesmas algumas vezes são assaltadas no meio do caminho que é deserto. Já indo..."
5,"Emocionante. Estar aos pés do Cristo sem dúvida foi uma das experiências mais emocionantes que tive, a sensação é única... somente quem já foi sabe!"
5,"Parada obrigatória!. O cristo é espetacular. O caminho deve ser feito pelo Bonde, acho que tem mais relação com o passeio. Lá em cima além do próprio cristo, você tem a vista de boa parte da cidade, principalmente a Zona Sul (praia), que é a parte mais bonita da cidade. Lembre-se de comprar o ingresso do bonde pela internet, pois não vende no local."
4,"Vista maravilhosa, Serviço terrível. Fui ao Cristo pela trilha, subida complicada que não recomendo pra iniciantes, mas uma satisfação imensa ao chegar! Porém chegando lá, muita confusão, filas e desorganização. Para completar: se você não pagou nenhum meio de transporte pra subir, não pode pagar pra descer! Ou seja,..."
5,"Experiencia ùnica. O Cristo Redentor é o que falam realmente! Dá para ver toda beleza de uma cidade grandiosa! Além de ver bem pertinho uma das sete maravilhas do mundo, muito lindo,muito lindo!"
5,"Principal ponto turístico da cidade. O Cristo Redentor fica no alto do morro do Corcovado, dentro do Parque Nacional da Tijuca. Tem três maneiras de chegar ao topo do morro: por trilha, leva em média 3 horas cada trecho (ida), de van, saem do Largo do Machado, Copacabana e na Estrada das Paineiras e de trem, que sai da estação do bairro do Cosme Velho. Na estação de trem notei uma certa confusão, poderiam haver mais funcionários para informar aos turistas como proceder no embarque.  Do alto do morro tem uma vista muito bonita da cidade tendo possibilidade de avistar os principais pontos turísticos. Como o espaço é pequeno a visita costuma ser rápida, se quiser consumir algo no alto do Corcovado prepare o bolso, os valores são absurdos! Mas o passeio vale a pena!"
5,"Abençoados por DEUS. Excelente passeio, uma vista deslumbrante da baia de Guanabara e enseada de Botafogo com vista do Pão de Açúcar."
5,"Vista fantástica. Fomos de van e correu tudo bem, mas tivemos de trocar de van a meio caminho nos dois sentidos. Serviço um pouco desorganizado mas funciona."
5,Cristo redentor. Impossível vim ao Rio de janeiro e não visitar o Cristo redentor; Ponto turístico mais visitado do RJ. A vista é Sensacional;
5,"Fantástico. Cartão postal do Brasil, não apenas do Rio de Janeiro. Ir ao Rio e não visitar o Cristo Redentor é o mesmo que ir a Orlando e não ir a Disney."
5,"Fabuloso. Passeio excelente, o que cansou apenas foi longa fila e a espera. Andar no bondinho, apreciar a vista, tudo muito lindo."
5,"Incrível. Com as facilidades que existem para subir, fica indispensável esta visita em um passeio no Rio, pois há a possibilidade de subir com elevador e escada rolante.... E a vista é maravilhosa!!!!"
5,"Parada obrigatória. O Cristo Redentor é parada obrigatória pra quem viaja ao Rio de Janeiro, a vista é linda. Uma dica é ir cedo para não pegar muita fila. La tem lugar para comer e comprar souvenirs, que são bem caros. Não esqueçam de passar na capela é um lugar de muita paz."
5,"Imperdível. A estátua do Cristo Redentor é belíssima. É a maior estátua art-deco do mundo. A vista é maravilhosa. Aconselho porém, na alta temporada, a subir bem cedo, por volta das 8:00 quando começam os serviços de acesso para evitar filas demoradas e multidões. Na parte..."
5,"Dicas importantes. Evite dias nublados, e horários com grande fluxo de pessoas. Dia de semana, perto de 8h, 8h30 são os melhores horários para ir, tanto pelo menor número de pessoas quanto pelo ângulo que o sol incide sobre o Cristo Redentor, o que facilita para fotos. No trem, sente de costas para o caminho, para ficar do lado da linda paisagem."
2,"Muito caro !!. O custo do bondinho que leva até o Cristo é um roubo, R$ 62,00 por pessoa, e ainda muito desconfortável, especialmente na descida quando se escorrega na cadeira."
4,Rio de Janeiro. Provavelmente o maior simbolo da cidade. Pena que às vezes a fila do bondinho demora. Boa estrutura e até alguns micos ao redor. Ideal em dia de sol e sem nuvens
5,"CRISTO REDENTOR TE ESPERA DE BRAÇOS ABERTOS. Todos devem fazer esse passeio, que começa no Cosme Velho, bairro antigo e bem interessante, pegando o bonde lá e subir pela mata, um passeio inesquecível, acho mais bonito que subir de carro. Vale a pena reservar um dia para curtir lá de cima a..."
4,"Maravilhoso. É fascinante! Mas o horário de visita é importante. No início da tarde, o sol é ruim para as fotos!."
5,"lindo. A vista é linda, o lugar é perfeito. Incomoda um pouco o tempo que ficamos na fila, mas faz parte por ser um local muito procurado."
5,"Se não for, não foi no Rio. É o Cristo, quem vai no Rio e não vai no cristo não foi no rio. Lugar lindo, cidade maravilhosa. É bom ir num dia de ceu claro"
5,"Muito Lindo. Quando fui era o sonho da minha avó tirar uma foto com toda a família aos pés do cristo, e no seu aniversário de 80 anos realizamos isso, uma viagem com 25 integrantes que valeu muito a pena, o cartão postal é lindo com varias opções de lembrancinhas e de tomar um bom café."
5,"Corcovado- Excelente passeio. Lugar bonito, fica dentro do Parque Nacional da Tijuca. oferece uma visão fantástica da Cidade do Rio de Janeiro, subimos utilizando o bondinho. Comprei os bilhetes pela internet, o que nos deu um certo conforto na hora da validação do ticket, evitando filas, sem correr..."
5,"Realmente uma Maravilha! . A visita ao Cristo Redentor é obrigatória para quem vai ao Rio de Janeiro. A melhor opção é pegar o trem do Corcovado, pois o caminho, tanto na subida, quanto na descida, é muito agradável. O melhor lugar para ficar no trem é do lado direito para quem está subindo, percorrendo o trecho de costas, e, do lado esquerdo para quem está descendo, percorrendo de frente. Na subida, depois do trecho que se percorre com o trem, há duas opções para se chegar aos pés do Cristo: ou elevador ou escada com cerca de 200 degraus. Eu subi de elevador e desci de escada e achei bem legal. E ao chegar no Cristo, apesar do valor salgado do ingresso (R$ 68,00), descobri porque foi eleito uma das maravilhas do mundo: é simplesmente maravilhoso, de tirar o fôlego!  Embaixo do Cristo, na estrutura de mármore que o sustenta, há uma pequena e bela capela! Do Cristo se tem toda a vista da Baía da Guanabara, praias, Maracanã, etc. Uma verdadeira vista 360° da Cidade Maravilhosa! Vale muito a pena! Muito mesmo! Atenção: a compra dos ingressos pode ser feita pela internet, o que é muito prático, ocasião em que já se escolhe o horário em que embarcará no trem para fazer o passeio."
5,"Lindo, mas não voltaria.. A vista é maravilhosa. Subimos de trem e o passeio é muito legal. O Cristo só tem um problema: é muita gente para pouco espaço. Ainda mais com todo mundo se jogando no chão para bater foto. Não iria de novo. Se for para escolher vá ao Pão de Açúcar."
5,"Inesquecível. Compre seu ingresso antecipado, com hora marcada; vá sem pressa e aproveite a paisagem... Fizemos a viagem e trenzinho, mas também dá pra chegar lá com as vans, ou de carro."
3,"Linda vista . Visitei o Cristo num dia muito quente, lá quase não tem sombra, a vista é linda, da pra ver toda a cidade de cima, mas é tão lotado q perde o charme, subimos no trenzinho e na hora de descer tinha a maior fila de espera, tivemos q ficar esperando no sol quente e ainda tinha uns guias q queriam passar um monte de gringos na frente!!!! Ainda bem q o pessoal da organização não deixou!!!"
5,Excelente. Cristo redentor situada no estado de rio de Janeiro em um ponto bem estratégico pois recomendo é um dos pontos turísticos maravilhoso
5,Um colosso!. A vista é excelente e o Cristo é colossal! Não é à toa que foi eleito uma das Maravilhas do Mundo Moderno.
5,"Lindo. Lugar lindo! A vista é perfeita, ótimo passeio na cidade do Rio. Tem que estar disposto pois demora um pouco até chegar ao topo, mesmo de van."
5,"City Tour completo. Impossível vir ao rio e não visitar o Corcovado. De preferência aos horários do início do dia, evitando assim lotação e calor. Recomendo Rio Maximo Tur com seu guia Santos."
