bubbleCount,title,text
3,Vale visitar!,"Confesso que esperava mais, mas mesmo assim a visita vale a pena. Gomos no sábado pela manhã e tinha uma feirinha na Praça da Liberdade com várias barracas de artesanato, mas as barracas de comida eram as mais interessantes. No horário do almoço a região fica muito movimentada, devido a grande quantidade de restaurantes, alguns até com fila de espera na porta. Além disso, lá também encontra-se muitas lojas com produtos orientais, comidas, objetos de decoração."
4,Muitas opções de compra,"Facilidade de chegar de metrô com uma estação bem na Praça Central da Liberdade. Muitas opções de compra nas lojas, para todos os públicos. Preços convidativos.Sobre os restaurantes japoneses, eles ficam muitos cheios aos sábados e feriados. Não vá nestes dias pensando em comer uma boa comida japonesa."
4,"""Pedacinho Oriental em Sampa""","Uma rua incrível com a ""cara"" do Japão. Muitas lojas com uma quantidade enorme de produtos importados da Terra do Sol nascente, muitas curiosidades, restaurantes de boa qualidade. Vale a pena a visita."
5,VISITA AO BAIRRO ORIENTAL DE SAO PAULO,"Andar pelas ruas da Liberdade em Sao Paulo é visitar um pouco da cultura Asiática. Restaurantes, lojas e feiras levam você a experiência e contato com a cultura de um povo maravilhoso com uma cultura milenar. Japoneses, Chineses e Coreanos estão aqui presentes. Eu gosto muito desse lugar aqui em SP"
5,Experiência imperdível,"Não conhecia o bairro até 2017, então não sei como era antes, se era melhor etc. Atualmente, gosto de visitar para ver as famílias japonesas falando japonês, o que considero o máximo, e também para ver as guloseimas e curiosidades nos mercados de produtos do Japão. Claro que há muitas galerias que vendem coisas da China, mas as lojas de bonecos e de mangás são imperdíveis! "
1,"Nada a ver com o que falam por aí ... sujo, sem nada de mais .","Um bairro caindo aos pedaços. Fui pelas avaliações e me dei mau. Você chega na rua principal e já precisa ficar esperto, porq tem muito “ espertinho” querendo te assaltar. Ou seja; aja naturalmente sem parecer turista ( se conseguir né ?) Pensamos em comer o Tal Lamem que todos indicam, mas se você sentir o cheiro de óleo usado no ar; não vai querer entrar em restaurante algum. E foi o que fizemos. Não tem nada, a não ser lojinhas de porcarias e lixo no chão. Fomos até o fim da rua que dá na Praça da Liberdade; lá tem uma feira ( aqui chamamos feira hippie) o que tem em qualquer outra feira. O mais legal do passeio foi ter uma estação de Metrô, Rsrsrsr então ao invés de voltar se Uber ao Hotel, voltamos de Metrô. Que no nosso casa nunca tínhamos andado."
5,Feirinha domingo,"O bairro é bem interessante. Com decoração oriental e lojinhas com produtos curiosos importados. A feirinha acontece aos domingos, a partir das 9h. Chegue cedo, pois enche. Um passeio agradável e ótimo para comprar lembrancinhas."
5,Cultural,Local onde se encontra a interação com cultural japonesa. Além de restaurantes e lojinhas sensacionais kkk.
4,Cultura milenar e jovem misturada a tudo que possa vir do oriente.,"Um local onde pode-se encontrar desde centros culturais e jardins que remetem à cultura milenar oriental até a nova cultura dos mangás e tribos de jovens.  A culinária é um capítulo à parte deste bairro. Se quiser comer uma boa comida oriental, seja ela japonesa, coreana, chinesa e até mesmo tailandesa, vá a este bairro. As opções são inúmeras e para todos os gostos e bolsos. A feirinha aos fins de semana é um ponto turístico imperdível. Quitutes e guloseimas, comidinhas fartas e deliciosas. As lojas vendem desde artigos tradicionais às coisas mais inovadoras. Os shoppings com lojas populares tem dvds de sérias japonesas, brinquedos e colecionáveis de heróis e tudo ligado a cultura otaku. Passeio para toda a família e para jovens descolados."
5,Muito bacana,"Um cantinho do japão na cidade de São Paulo, boas opções de restaurantes típicos, lojas para comprar presentes, supermercados com artigos do japão, ótima opção para quem esta a passeio em Sampa."
4,Experiencia oriental em SP,"É muito gostoso caminhar pelas ruas da Liberdade, visitar as lojas de produtos tipicos, as barrquinhas que ficam nas ruas e claro, se deliciar com as diversas opcoes de restaurantes japoneses e chineses."
5,Ano do cachorro,"O bairro da Liberdade e suas tradições, continua surpreendendo. Sempre com muito colorido, com muita animação e comida boa.
Prestigie! Principalmente em dias festivos."
5,Lugar muito bonito,"O principal bairro de cultura japonesa de São Paulo, com uma excelente gastronomia, e tudo remetendo que você cruzou o continente asiático, do lado da estação do metrô liberdade, aos finais de semana tem uma feirinha para comprar suas lembrancinhas."
4,Japão no Brasil,"O bairro é tipicamente japonês, tem muitos restaurantes asiaticos no geral, mas muitos tradicionalmente japoneses, e muitos são bem parecidos com os japoneses no japão. há muitas lojas que vendem produtos do japão, há o jornal ""sao paulo shinbun"", o museu da imigração japonesa e todos os detalhes que faz qualquer decentende ou apreciador da cultura japonesa empolgados!"
4,Comidinhas,"Passear pelas ruas da Liberdade nos finais de semana, é uma boa pedida. Vários restaurantes, barracas com comidinhas típicas deliciosas e preços acessíveis. Feirinha de artezanato tb! Vale a pena conhecer"
5,Lugar incrível ,"Sou apaixonada por esse lugar!! Desde a 1º vez que fui ja amei... cultura diferente, comidas diferentes ( e muuuito boas) no fds que fui estava rolando uma feira com comidas típicas.. demais!!! Os mercados tb são maravilhosos com uma variedade de coisas que nao temos nos mercados brasileiros.. lojas de maquiagens e produtos de beleza.. tudo muito legal! Indico o passeio no fds!"
3,Vale conhecer,"É um programa interessante, nunca estive no Japão, mas a rua faz parecer que você está em outro lugar. Tem várias lojinhas de produtos especializados, mercearia e padarias dá pra provar sabores típicos da Ásia, as crianças adoram. Bem fácil para chegar de metro, Ruas cheias. Há uma feira onde tem várias opções de comida chinesa/japonesa gostosa com preços de feira. "
4,Experiência interessante!,"Fui com minha familia na véspera de do feriado de 1o.de maio. As lojas da Galvão Bueno estavam lotadas! Mesmo assim, valeu o passeio. Em
cada loja sempre se descobre algo novo. Os vendedores são super atenciosos e pacientes."
5,Cultura japonesa para todas as idades,"O bairro da liberdade possui o charme da arquitetura japonesa em plena caótica São Paulo. Durante a semana é possível visitar as lojas e restaurantes de comidas típicas com mais tranquilidade. Aos finais de semana tem feirinha e alguns eventos culturais, costumando lotar.Vale a pena visitar e conhecer um pouco mais da cultura oriental. "
2,Cheio,"Não achei os preços tão vantajosos, mas tem lojas com boas opções de utensílios de casa, difíceis de achar com tanta variedade. Ruas muito cheias e um pouco caótico pra transitar, mas com paciência e sem nada de valor a tiracolo, conhece bem as lojas."
3,Expectativa frustrada,"Fui, no sábado, visitar a feirinha do bairro da Liberdade, em Sao Paulo, e esperava encontrar uma cultura japonesa mais definida. A rua tem luminarias que lembram o japão, mas do resto,, parece uma feira de produtos da china. Logo no inicio da feira, as tendas de comidas exalam seu cheiro de comidas orientais, com várias opções, em meio ao tumulto de muita gente comendo em pé, andando, ....  Procurava reencontrar lojas com características, japonesas, mas são poucos. As que encontrei realmente tem muita variedade. Do resto é tudo igual, ruas sujas, vendedores ambulantes, llojas restaurantes ..... Antigamente era realmente um bairro japonês. Mas para quem nunca foi vale fazer uma visita rápida."
5,Sou fã!,"Sou bastante suspeita para falar pois moro no bairro há dois anos e não troco por nada! Comidas maravilhosas, cultura oriental, a feirinha aos finais de semana.... além das lojinhas de quick massage com bons preços, roupas e cosméticos maravilhosos, ambulantes vendendo tudo que vc precisa e mais um pouco... EH O MELHOR BAIRRO DO MUNDO!"
3,Dizem ser um pedaço do Japão em SP,"Embora seja um bairro típico, não se pode esperar muito, como se fosse uma Chinatown. Tem lojas especialistas em alimentação japonesa e uns bons restaurantes do tipo."
5,Show,Bairro de cultura oriental. Almoçamos no Hinodê. Na rua principal há várias lojas especializadas e muitas pessoas. Ambiente agradável e roteiro certo para quem vem a SP.
5,Uma tarde típica em São Paulo,"Várias lojinhas de itens da culinaria japonesa e tambem utelsilios e decoração.
Feirinha com comidas típicas orientais e itens de decoração para casa ou escritorio.
Opção de restaurantes e café.
Vale conhecer e voltar!"
3,Boa visita,"Bairro da comunidade japonesa em São Paulo, com algumas boas opções de lojas com produtos diferentes, com boa comida, principalmente aos domingos, na feirinha da liberdade. Porém, recomendo chegar cedo, por fica bem cheio!"
5,Comida tipica,"Um dos lugares mais temáticos de São Paulo, lugar agradável, sempre há eventos, restaurantes e lojinhas com comida e artigos japoneses, pra quem vem fazer uma visita em São Paulo a liberdade é um lugar que vale a pena conhecer."
4,Cultura oriental,"Há bastante opções de ingredientes e comidas orientais. Comércios de produtos orientais, utensílios, eletrônicos e eletroportáteis, roupas, presentes. Lugar bonito e agradável de passear."
4,Um dos ícones da capital paulista,"A Liberdade é um dos ícones da capital paulista com referências principalmente ao Japão mas também sem esquecer a China e à Coreia. Tudo lembra o extremo oriente: as lanternas nos postes, os escritos nas fachadas, as lojas, os restantes e a fisionomia das pessoas! Para ir ao Japão sem precisar de avião ou passaporte!"
5,Espetacular,"Local pitoresco, diferente, interrelacionamento de culturas, com boa comida, bebida e artigos asiáticos para se comprar."
5,Lugar Interessante para Andar e Apreciar,"O Bairro da Liberdade é local aprazível para andar, apreciar sua arquitetura, sua casas, exposições, e restaurantes japoneses. Você encontrará sempre pessoas falando japonês. Isto nos chamou atenção. Comida em restaurantes interessantes ou vendidas na rua lanches."
4,Excelente para os amantes da cultura oriental,"O melhor dia pra ir e aproveitar bem é domingo, quando há a feirinha de artigos e comidas. Pra quem quer conhcer um pouquinho do que é o Japão, é o melhor lugar da cidade. É o único bairro onde os cardápios dos restaurantes são legitimamente da culinária japonesa. Esqueça o rodízio japonês e experimente como se come de verdade no Japão"
5,Para todos,"Ótimo passeio, lojas e restaurantes típicos. Destaque para o restaurante Kareya, que é excelente! Há também outros especializados em lámen que são muito interessantes de se conhecer, realmente muito tradicionais."
5,Maravilhoso,"Adoro esse lugar, todas as vezes que vou a SP não deixo de ir. Amo a movimentação e as pessoas e as comidas!"
4,Boa comida e boas compras,"Lugar é muito legal para comer e para comprar coisas. Recomendo comer um lamen. Muitas opções por lá. Além disso tem os mercadinhos para compras de comidas, temperos e outros produtos ótimos. No fim de semana, a feira também é bom negócio!!!!"
5,Lugar especial,"Amei. No domingo possui uma feira, de comida e outros artigos. Bem típico japonês e de São Paulo. Local possui varias lojas variadas"
3,Comer e fazer comprinhas ,O bairro oferece uma variedade de restaurantes tradicionais você pode experimentar tanto os quitutes vendidos na feirinha como como desfrutar de um belo rodízio japonês.
3,Muita muvuca,"Local de colonização japonesa, tem muitas lojas e uma feirinha com comidas típicas japonesas. Fácil o acesso pelo metrô."
3,Sempre cheio,"Não tem dia vazio para passear com calma na liberdade. As opções gastronômicas nunca permitem uma experiência tranquila para apreciar os alimentos como se deve. A melhor coisa quando se vai pra Liberdade é optar por um lanche rápido em alguma padaria onde você encontre qualquer cantinho pra sentar ou que consiga fazer o pedido. Sobre compras, vale entrar nas galerias e explorar todos os andares."
4,Um pouco do Oriente no Ocidente,"O bairro é um reduto dos povos do Oriente em São Paulo. As luminárias públicas tem o desenho das lamparinas asiáticas. Aos sábados a atração é a Feira de Arte, Artesanato e Cultura da Liberdade, chamada de Feirinha da Liberdade. Quando for o Ano Novo Chinês no final de janeiro, porém, não deixem de ir à Liberdade, pois a festividade ocorre toda lá. O acesso é super fácil e de metrô se dá pela Estação Liberdade, linha Azul - 1. "
5,Melhores lembranças da infância,"Sou meio suspeita em avaliar este local, adoro desde pequena, minha família materna é descendente de japonês, então vou à Liberdade desde muito pequena. Tenho excelentes lembranças de lá....mas vamos à atualidade. Vá com tempo ao bairro da Liberdade e com bastante paciência, o local é sempre cheio principalmente nos finais de semana. A feirinha da liberdade aos finais de semana tem um monte de artesanato, dica de compra compre todas as colheres e coisas de bambu, são os melhores custo benefício da feirinha, sai muito barato se comparada a qualquer outro local. Não deixe de experimentar o yashisoba (clássico, mas é de barraquinha, se for muito exigente vá a um dos restaurantes do local, com certeza será melhor) e não deixe de comer na barraca do guioza gigante que fica ao lado da entrada do metrô, é divino.....tem bolinho pan (igual do filme do kung fu panda), mas não é tão gostoso.  Delicie-se nas lojinhas japonesas de comidinhas, motis, bolinhos doces, guiozas para fazer em casa e um monte de porcelana típicas do japão que também são igualmente baratinhas. Se tiver mais tempo experimente os restaurantes típicos que são bem diferentes dos restaurantes japoneses que conhecemos, mas igualmente saborosos e vá preparado para conhecer comidas e sabores bem diferentes.  E se seu calendário permitir já no Ano Novo Chinês que é pra lá de divertido."
2,Nada demais. sujo e ambiente degradado,"Depois de muito ouvir falar desse lugar, visitei e o que vi foi uma região degradada, sem qualquer atrativo ao turista, ruas sujas, lojas cheias de quinquilharias que se encontra em qualquer camelô, sem contar que o atendimento na maioria das lojas simplesmente não existe de tão ruim que é. Não perca seu tempo nesse lugar"
4,Arigatô Liberdade!!!,"Bairro da Liberdade..local de maior concentração das culturas orientais e asiáticas em São Paulo!!! Sempre fui fã de artes marciais e toda vez que precisava de uma vestimenta ou algum adorno para treinamento corria logo para o bairro oriental da Liberdade. Tem muito artesanato, lembrancinhas,presentes, lojas e restaurantes. Aos finais de semana ocorre a famosa Feirinha da Liberdade com muita cultura, comidas diferentes, bijuterias e um lugar super legal para registrar as suas fotos!!! Vale a pena conferir!!!"
