bubbleCount,title,text
4,Espaço voltado para assuntos relacionados com a história do futebol.,"O Museu é um espaço voltado a variados assuntos que envolvem a prática, a história e curiosidades do futebol brasileiro e mundial. Funciona de terça-feira à sexta, das 9h às 16h e aos sábados, domingos e feriados das 10h às 17h. Quando tem jogos no Estádio do Pacaembu os horários são modificados.Os ingressos para visitas são 12,00 e para os estudantes é a metade. Possui várias salas. A primeira sala é chamada de Grande área, e fica no térreo.As outras são:Saudação do Pelé, Pé na Bola e Anjos Barrocos, Exaltação, Heróis, Copas e outras. Estacionamento na zona azul , válido por 3 horas.No local tem Local um restaurante e uma loja de artigos de futebol. Achei muito caro."
4,Bem interessante,"Fui visitar com meu filho o Museu do Futebol e apesar de não ser uma fã incondicional desse esporte, achei o espaço bem organizado e distribuído, com interatividade e bem preservado. Dá até saudades dos bons tempos da nossa Seleção Brasileira!"
4,Passado com Tecnologia,"Local com amplo acervo, tudo bem organizado, misturando fotos antigas com imagens boas ajudadas pela Tecnologia atual, craques e times em fotos emocionantes e grande quantidade de informações, tudo descrito de forma clara e sequencial."
5,Nossa história,"Muito legal...pra quem curte futebol, vai se apaixonar pelo passeio!
Vc viaja no tempo....e tem um pouco de cada time.
Vale super a pena o passeio!"
5,Para amantes do futebol é perfeito! ,"Local super agradável, organizado e com muita coisa interessante sobre futebol para se ver, ouvir, experimentar.
Antes de vir, consulte gratuidades e eventos especiais organizados pelo museu, que geralmente são bem legais para crianças."
5,Orimo,"Mesmo eu não gostando muito de futebol, já fui duas vezes ao museu e ele realmente entrega! Super interessante, bem estruturado e organizado. Surpreendeu bastante. O valor e bem honesto. O passeio ideal pode durar de duas a três horas."
3,Lugar mais ou menos para passear,"Fomos a São Paulo em dezembro do ano passado e fomos visitar o museu do futebol, lugar que é bem recomendado pelos locais.  Como viajo bastante e já fui a outros estádios, como La Bonbonera e Santiago Bernabeu, esperava mais do museu do futebol de SP, porém é uma experiência interessante para quem nunca entrou num estádio de futebol... No geral, recomendo. Bem localizado, limpo e organizado. E não se restringe somente ao futebol de SP mas abrange todo futebol nacional. Recomendo"
5,Visita ao museu do futebol,Fomos ao museu do futebol um dia antes da data do aniversário de São Paulo. Foi bem tranquila nossa entrada e ficamos bem satisfeitos com o conteúdo do museu. O interior é bem limpo e organizado. Vale a pena o mergulho na história desse esporte fascinante. Recomendo!
4,Vale a visita,"Para os amantes do futebol é um belíssimo passeio. É possível fazer uma imersão ao jogo, ter contato com objetos históricos como camisas de jogadores como o Pelé, ver um estádio em toda sua extensão (Estádio do Pacaembu) e sentir-se dentro de uma arquibancada com a torcida cantando. O que mais gosto, neste museu, é o radar que afere a velocidade do nosso chute. É muito legal, mas só é possível chutar uma vez mesmo que não existam outras pessoas para usar o aparelho. Vale o passeio."
5,"Museu muito interessante pra todo mundo, independente do time de coração","O museu conta com uma exposição permanente que tem varios recursos de audio visual e artigos que contam a historia do esporte. Tem de tudo, desde camisas até narrações famosas, as bolas das Copas, pebolim, jogo de futebol virtual. Passeio que vale muito a pena."
5,Um show de bola.,O museu é um lugar que deve ser visitado (precisa aproveitar antes que o Doria acabe com ele). Uma preciosidade. Belos vídeos e imagens ótimas.
5,Maravilhoso,"O museu é muito interativo e dinâmico, ficamos horas só curtindo tudo que ele podia nos oferecer. Para os amantes do futebol, é uma visita super recomendada. Além, da organização do espaço (orientação, limpeza, segurança, entre outros)."
5,Museo do Futebol,"Excelente museo interativo, em português, inglês e espanhol, para os fãs de futebol e também para aqueles que não acompanham o dia a dia mas querem aprender um pouco sobre futebol e experimentar algumas sensações do jogo. Vale a pena e pessoas de qualquer idade podem ir. Todo visitante estrangeiro deveria ir."
5,Muito bacana,Vale a pena para os amantes do futebol e mesmo para os que não são tão ligados ao esporte. É muito bem montado.
5,Emocionante,Localizado no estádio Pacaembu Museu do Futebol é uma atração imperdível para Os Amantes do futebol. Até para aqueles que não entendem muito vão se divertir bastante. Fui de metrô mas para chegar até o estádio tem que fazer o percurso com uma boa caminhada que dura uns 15 minutos. Para quem tem criança ou adolescente é uma atração imperdível. 
5,Futebol Paixão,"Futebol é futebol o resto é o resto!! Esse é o que mais resume o que significa o futebol para nós brasileiros. Esse museu é ótimo, todos tem que visita-lo, boa estrutura é realmente imperdível. Recomendo"
4,Para todo o público,"Museu muito interessante tem como público alvo aqueles fascinados por futebol e outros nem tanto assim.
O museu ilustra as torcidas organizadas dos maiores times de SP, é de arrepiar."
5,Gostamos! ,"Visitamos em um sábado de manhã - estava bem vazio, museu aberto ao público sem custo neste dia, achamos bastante interativo e divertido.  Além do charme de ver o Pacaembu de pertinho!  Sem falar na feira na praça - pastel com caldo de cana uma delícia! "
5,Vale muito a pena conhecer,"Na terça-feira a entrada é gratuita. O museu é bem interativo. Desde as narrações de gol ( Tem uma narração de gol do Luciano do Vale que é show), a reprodução do som das torcidas nas arquibancadas, trazendo toda a emoção numa partida de futebol. A parte histórica do futebol no Brasil, lindo aquelas imagens históricas, surpreendente. Gostei também da sala sobre as Copas do Mundo, a contextualização que fizeram do que acontecia no mundo no ano de cada Copa, bem legal. É tem mais... Fora que é no Pacaembu, ou seja, para quem gosta de futebol vale muito a pena."
4,Muito bom para conhecer sobre o mundo do futebol,"Otimo programa em São Paulo, principalmente para os amantes do Futebol, boa história do futebol brasileiro, espaços interativos.
Otimo para crianças"
4,Vale muito a pena,Museu bastante interativo e divertido. Muito interessante saber mais sobre a história do futebol e a forma de como ela é contada.
5,Incrível,"Local bem sinalizado, muitas atividades interativas. Espaço cheio de informações interessantes, vale o passeio."
4,Vale para quem curte futebol no Brasil,"No estadio do Pacaembu, conta a historia do futebol, ate os dias atuais. Alguns paineis interativos e visitacao ao estadio."
5,Vale a pena a visita!!!,"Um ótimo lugar para se visitar em São Paulo, para amantes de Futebol ou não!!! As atividades são interativas para todas as idades, você conhece um pouco da história do futebol, curiosidades sobre o esporte, ficamos encantados com o lugar!!! Havia lido que 2 horas eram suficientes para a visitação, mas se você gosta do esporte e também de história reserve um tempo a mais. Um ótimo passeio para família, fomos no período da tarde estava bem tranquilo, estudantes pagam meia, mas o preço é justo! Adoramos o passeio e recomendo!!"
5,Excelente passeio com as crianças,Os meninos adoraram e mesmos as meninas gostaram muito do museu do futebol. Com muita interatividade e capricho no desenvolvimento o Museu do futebol é um dos melhores programas familiares de São Paulo. Aproveite para visitar o estádio do Pacaembu onde fica o Museu.
4,Um lugar para ser visto ao menos uma vez,"è um lugar muito interessante de se visitar ,com toda a historia do futebol e da nossas seleçoes,um museu que devemos ir sem duvida,muito organizado ,bem diversificado .Vale a pena a visita"
5,Otimo proframa familiar,"Lugar perfeito pra levar as crianças voce conhece a historia do futebol bradileiro, ve o campo, faz umas jogadas em um mini campo e depois almoca no restaurante do estádio"
4,Cuidado com o golpe do estacionamento. ,"Ao chegar no estacionamento (público) um flanelinha disse que precisava pagar R$20 pra estacionar, sendo R$15 por 3h de estacionamento (zona azul) e R$5 de gorjeta pra ele ficar de olho.
Achamos meio suspeito (tinha uma placa em uma banca de revista dizendo que o..."
5,Fantástico !!!,"Vá com bastante tempo com a família e amigos.
A visão interna do Pacaembú é bem legal mas vá quando não estiver chovendo para que a expectativa seja completa.
Muito bem organizado com ótimas fotografias
No final curta uma cervejinha"
5,Museu top.,Para os amantes do futebol e história. Tudo muito bem colocado e pensado para informar através da interação. Perfeito para qualquer idade.
5,Vale a pena !,"Para quem é amante do futebol, esse espaço / museu é simplesmente imperdível. Atrações inovadoras com a nostalgia do futebol antigo!"
5,Museu nota 10!,"levei meu sobrinho para conhecer o museu e adoramos!!
Muitas coisas interessantes para conhecer, passeio super legal. Andamos ao redor do gramado do Pacaembu. Foi muito legal"
4,Passeio bem interativo é diferente,"Pra quem gosta de futebol é imperdível! Pra quem está começando a se interessar a agora é uma aula. Pra quem não manja nada, mas esta disposto a acompanhar alguém que curte muito no passeio, corre-se o risco de sair de lá com novas opiniões..."
5,O Futebol tem muito história,O futebol brasileiro tem muita história e ter um museu por tudo que representa entre os apaixonados pelo esporte é acreditar que fomos educados sempre sonhando com uma bola na cabeça e realizando com os pés.
5,atração imperdível,"Muito mais que conhecer e relembrar fatos da ""paixão nacional"", o Museu do Futebol permite experiencias sensoriais intensas! Emocionante visita!"
4,Muito legal,"Valeu a visita na terça-feira de carnaval.  Espaço conta um pouco da história do nosso futebol, desde o início do futebol no Brasil, até os dias atuais. Conta toda a história da seleção em copas, incluindo a de 2014.  Varias opções de interatividade. Muito bacana! Ainda é possível conhecer um pedaço do estádio. "
5,Imperdível pra quem gosta de futebol,"O museu é uma parada imperdível pra quem gosta de futebol, sem clubismo o futebol brasileiro é apresentado muito bem, inclusive com bolas e chuteiras antigas."
5," Ótima opção para um passeio com criança!!",Ótima oportunidade de conhecer um pouco mais sobre futebol e visitar o estádio municipal. Acesso gratuito mas os meninos que olham o carro na praça do estádio tiram o couro de quem é de fora. Recomendo a todos!!
4,Ótimo passeio com meninos,O museu é maravilhoso. Tem uma quadra inrerativa e chute a gol . Fora que de sábado é de graça e tem uma brinquedoteca para a bebê. Adoramos
5,tem que visitar,"Local otimo para um bom passeio com crianças, recordar a historia do futebol foi muito bacana, quem estiver por são paulo não pode perder"
5,Interativo,"O museu é muito bom e interativo, interessante até para quem não acompanha futebol pois é possível entender mais as regras do esporte e ver curiosidades sobre os atletas e sobre os times. Com vídeos, áudios e fotos históricas."
5,Show,"Pra quem gosta de futebol, visita indispensável. Tecnologias legais e muita história. Melhor escolha de lugar impossível, ao lado do Pacaembu. Pena que o espaço seja tão pequeno."
4,Muito bom para levar as crianças. ,"Bastante completo com tudo sobre o esporte. Até o time de minha cidade, o UBERABA SPORT CLUB, está no Museu com hino e fotos. Tem um espaço para as crianças praticarem as principais jogadas. Vale a pena levar toda a turma lá. Se tiver algum estrangeiro no grupo vai achar super interessante. "
4,Bastante interessante,"É uma experiência bem interessante pra quem gosta e pra quem não liga muito pra futebol. Tem vários estímulos sonoros, histórias passadas, curiosidades e, ao final, você pode chutar uma bola que mede a potência do teu chute no pênalti."
3,É ok!,"Bom lugar, pelo valor, o passeio vale a pena. Acervo multi media, poderia ter mais peças. Se quiser, depois tem o Bar Brahma que serve boas porções. Passeio legal para uma tarde em que não tem nada para fazer."
5,Passeio obrigatório para quem gosta a aprecia futebol,"E para quem não gosta também vai achar muito interessante. História, grandes jogadores, times, grandes jogos, curiosidades infinitas, copas, locuções tudo na medida certa e muito bem montado. Interatividade total. Tem algumas mesas de pebolim que achei o máximo: elas estão montadas com os jogadores em alguns mais comuns esquemas táticos 2-3-5, 3-3-4, 3-4-3, etc. Preços acessíveis (12,00 inteira e 6,00 meia) e as terças-feiras o ingresso é grátis! É literalmente ""show de bola"""
5,Diversao,"Muita história e curiosidades sobre o football. Ambiente agradável e de rica transmissão de conhecimento, bem como excelente diversão. Em São Paulo. Visita obrigatória."
5,Vale a pena!,"O museu tem um tema muito importante para todo brasileiro. Além disso é super tecnológico e em algumas partes, emocionante! Vale muito a pena!"
5,Museu do futebol,Pra quem gosta de futebol é um passeio perfeito..A história do nos SP futebol e grandes craques. Cheio de curiosidades e nascida ainda pudemos comer um ótimo pastel de feira...
5,Excelente passeio,"Não sou aquele torcedor fanático tarado pelo mundo da bola. Inicialmente achei que o museu do futebol fosse algo chato. Me enganei!!! Dinâmico, tecnológico e contemplando história, o museu do futebol retrata o início do esporte no Brasil. Não faz menção a um ou dois times, mas conta um pouco de cada clube espalhado pelo Brasil. Sem dúvidas um passeio interessante até para aqueles que não são totalmente fã do futebol. Obs. Pesquise antes de ir, pois existem dias que a visitação é gratuita. "
4,Obrigatorio para amantes do futebol,Para quem ama futebol é parada obrigatorio. Achei legal e barato. Não demorou muito sem muita poluicao de informação.
5,instrutivo e moderno,"Eu e os meus filhos adoramos, apesar do futebol não ser um esporte favorito para nós. O museu trás as informações de forma atrativa que despertou interesse no assunto nas crianças. Muito positivo."
4,Local para se ter uma aula sobre a história de futebol,"Local muito interessante para se conhecer mais sobre a história do futebol, não só brasileiro, mas do futebol mundial. Também é possível conhecer o estádio do Pacaembu, que já foi palco de diversos clássicos e decisões do futebol."
5,Obrigatório,"Museu muito interativo, seja pelos amantes do futebol ou não. Pontos altos: narrações históricas, canto das torcidas e totens históricos, que mesclam a história do futebol com os acontecimentos da década. Se fazer a visita aos sábados, aproveite para comer um pastel na feira livre na praça Charles Miller, um excelente programa paulistano ( orra meu) "
5,Super recomendo,Para que gosta de futebol recomendo muito.. muito legal conhecer a história do futebol e brincar com diversas atrações que tem lá dentro.
3,O país do futebol merece um museu do futebol... melhor,"O museu do futebol é bonito, e arquitetonicamente falando, é uma ótima ideia - é instalado no vão das arquibancadas do lendário (e tombado) estádio do Pacaembu. O local está bem mantido, e atende as condições de acessibilidade e 'turistabilidade'. Só que, para um país do futebol, acho que fica devendo em quantidade de atrações. Tem um acervo pequeno e representa muito mais uma exposição de painéis visuais e de mídia do que um museu de verdade. Tem umas poucas bolas, chuteiras, uma relíquia aqui ou acolá, e o resto são reproduções. Fica a dica, não poderiam exibir algumas taças dos clubes clássicos, camisetas de jogadores, objetos pessoais, etc? Para o país do futebol, e na cidade que concentra 4 dos maiores clubes do país com tanta história e amor pelo esporte, acho que o museu fica aquém das possibilidades."
5,Vale Mt a pena,"Mesmo se você não curtir futebol, vai curtir o museu. Ele é muito sensacional e divertido. Criança vai amar"
5,Não precisa ser apaixonado por Futebol,"O futebol é o pano de fundo, mas a gente se diverte, aprende sobre a história do país através do futebol e tem acesso a modernas tecnologias utilizadas para nos conectar as informações expostas lá."
5,Exelente até para pessoas que não gostam de futbol.,"Essa atração localizada dentro Pacaembu (estadio) mostra toda a historia do futbol e dos times brasileiros e seleçoes mundias. Tem atividades intaritavias, e se você for com calma você uma manhã inteira."
5,Amantes do futebol,"Ótimo passeio. Conhecer a história do futebol, ver várias fotos de símbolos e conquistas de diversos times do Brasil, ver as seções interativas, comprar suvenires. Vale a pena a visita no campo e na parte interna do estádio. Tem uma loja com produtos da Nike e espaço para lanche."
5,Programa de fds,"Vale muito a pena ver a história do esporte mais praticado em nosso país!!! Super interativo, valeu muito a pena!"
5,Conheci logo que foi aberto e me surpreendi com a qualidade e organização do espaço.,"O museu é muito bem localizado, podendo o visitante chegar de carro que tem estacionamento do campo do pacaembú ou de metrô (Clinicas). Qualidade e interação foram pontos que me surpreenderam muito. No final visita ao estádio."
5,Vale muito o passeio,"Fomos ao museu do futebol e adoramos! Vale super a pena levar crianças que gostem de futebol, ele é muito interativo!! As terças a entrada é gratuita! Quem for de metrô se prepare pra andar muito!"
4,Para amantes do futebol,"Imagens e sons que fazem,os amantes do futebol,reviverem o passado de seus times,de copas e de jogadores que fizeram história.Campo de futebol e gols virtuais interativos.Vale a visita!"
5,Cultura brasileira,"Local ideal para conhecer não somente sobre futebol, mas sobre nossa cultura. Muito interativo e divertido."
5,"Para quem curte um Futebol, história","Muito interessante, interativo, ficamos conhecendo mais da históro do futebol.
Vale a pena visitação não só para crianças como para adultos."
5,Para os amantes do Futebol,"Com certeza os amantes do futebol devem fazer uma visita no museu. Vale muito a pena, pelas histórias e curiosidades encontradas."
5,Modernidade e Interatividade,"Excelente local para levar as crianças e a família, museu moderno e interartivo!!
O uso da tecnologia faz sentido neste museo e é um dos mais modernos do Brasil..."
4,Um pedaço da rica história do futebol Brasileiro e Mundial.,"Lugar muito bacana, rico em história com muitas ilustrações em imagens e vídeos! Brincadeiras como bater pênalti em uma sala com um goleiro virtual. Recomendado para família."
5,Muito bom para crianças e amantes de Futebol!,"é possível uma visita de 30 minutos até 1 hora e 30. História do futebol bastante rica, perfeito para levar crianças de mais de 6 anos."
4,Fantástico! Uma bela exposição sobre a história do nosso Futebol!,Aproveite para levar os filhos/netos para conhecerem um pouco do passado brilhante do futebol brasileiro
5,Para amantes do futebol e para crianças ,"Estive agora em janeiro e adorei o museu. Para quem gosta de futebol é um programa imperdível e super acessível (12 reais a inteira e crianças até 6 anos não pagam). Tem muita coisa de futebol, algumas atrações que as crianças vão gostar e vale ainda a visita ao estádio do Pacaembú, que rende uma ótima foto. Dica: na terça-feira a entrada é gratuita!"
4,Vale a pena visitar,"Para quem é fã de futebol, guarde algumas horas para visitar sem pressa, pois é isso que demorar.... Já alguns anos temos um excelente museu voltado para quem gosta de futebol, com todos times do Brasil e alguns do mundo, fala sobre a vitoriosa história de nosso futebol e das pessoas que fizeram ele campeão.... Fácil de se caminhar e com possiblidade em ouvir em varias línguas.... Tem como ver o estádio do Pacaembú da arquibancada e sentir em um jogo.... Fácil de chegar, de estacionar e entrada barata...."
5,Mundo da bola,"Para quem curte futebol é um excelente passeio, lá tem locais onde vc pode ouvir trechos das partidas de futebol pelo rádio, assistir a gols incríveis e conhecer um pouco mais das seleções. Adorei e repetirei assim que puder a visita."
4,Excelente lugar para crianças e amantes do futebol!,"O Museu do futebol é uma excelente opção de passeio para quem gosta de futebol e também para as crianças. No periodo de férias há várias atrações adicionais com monitoria para crianças, pebolim, futebol de botão, etc.. Atenção para o estacionamento, sugiro baixar o aplicativo para não ficar na mão dos flanelinhas..."
5,"Moderno, interativo e rico em conteúdo","Museu cheio de raridades e artigos curiosos para os fãs de futebol, como a evolução da bola usada no futebol ao longo dos tempos, camisas de várias épocas, mudanças nas regras, além de diversas atrações interativas, totens eletrônicos.
Vale cada segundo da visita!"
5,Foi uma experiência surpreendente!!,"Estive pela primeira vez lá, acompanhando amigos canadenses. Pude perceber o real interesse deles em saber um pouco mais sobre a nossa cultura, no que diz respeito ao futebol, sobretudo ao nosso maior representante ""Pelé"". Gostei bastante o alto nível da exposição, não deixa nada a desejar aos museus do 1º Mundo!! Recomendo!!"
5,para os amantes do futebol,"esse museu é extremamente bem montado. com a história do futebol, contada através de textos, filmes e muitas fotos e objetos. o lugar é bem interessante. Fica dentro do estádio do pacaembú. já na entrada, voce entra no clima. para os amantes de futebol, de 8 a 80 anos, contagia a todos.  @pattykleone"
5,Ótimos funcionários!,"Fui na atração infantil de final de ano / férias. Impressionante o empenho dos profissionais que estavam dando atenção aos pequenos, conduzindo as atividades. E tudo de graça! A equipe do Museu do Futebol está de parabéns! O trabalho de vocês foi padrão internacional!"
5,Muito bom para passeio!,"Boa opção Passeios em famílias, crianças. Atividades interativas, áudios, fotos e vídeos que contam a história do futebol. Até quem não curte muito o esporte acaba se divertindo. Ambiente seguro."
5,História do futebol desatualizado,"Museu fantástico. Conta histórias do rádio, TV, copas do mundo, Times brasileiros. Boas opções. Vai gastar no mínimo 1 hora pra andar tudo. Está desatualizado uns 3 anos. Fui em janeiro, no sábado e a entrada era de graça."
4,boa visita para quem gosta de futebol,"Local bom para visita, mesmo para aqueles que não gosta ou não aprecisa futebol. O ponto negativo é que falta mai segurança. Na entrada para o estacionamento, você já é abordado para aquisição do zona azul (permissão para estacionar) por pessoas não credenciadas. Isso é muito chato e, às vezes, bate um receio. O negócio é baixar o aplicativo e pagar o estacionamento por ele"
5,Excelente lugar para crianças,"Levei meu filhos em Dezembro, muito tranquilo a chegada, estacionamento área azul, pode-se comprar cartão pelo aplicativo, 1 cartão vale por três horas, no período das férias tem atividades gratuitas, com monitores para crianças, pebolim, tenis de mesa, futebol de botão, corda, dama, jogo da velha, alem de ter dois pequenos gols, onde os meninos jogam bola o tempo todo. Fiquei 6 horas neste lugar com meus filhos, adoraram. Próximo tem um restaurante para almoço. Vale a pena ir"
5,Fantástico ,"Fui diversas vezes r acho que poderiam inovar com outras atividades no museu com exposição de camisas etc
A parte do grito das torcidas é muito legal"
5,A história do futebol brasileiro,"No charmoso Estádio do Pacaembu, esse excelente museu conta muito da maravilhosa história do futebol brasileiro e conta com atrações para todas as faixas de idade."
5,O paraíso dos fãs de futebol.,"Um museu que combina com a diversidade da cidade. Uma viagem no tempo para conhecer e relembrar todas as épocas, boas e ruins, do futebol brasileiro. Estava faltando um museu como esse no Brasil."
4,Maravilhoso para fãs de futebol. ,"Além de estar no maravilhoso Pacaembú a exposição é muito interativa e seu conteúdo é muito acessível.
O local é muito bem conservado.
Divertidíssimo.
Vale a pena conhecer e levar crianças."
4,Para quem é Fã e não está com pressa.,Lugar interessante para que curte o futebol e sua história. Lembrei de fatos do passado e presente e também curti muito o passeio.
4,Museu interativo e barato,"Um passeio muito legal para quem gosta de futebol. Há várias atrações, como um acervo de narrações de gols clássicas de vários narradores, ou uma área onde se pode jogar pebolim, ou uma área dedicada a todas as Copas do Mundo. No final da visita você pode bater um pênalti e tirar uma foto. O ingresso aos sábados é gratuito e durante a semana é bem barato. Estacionamento amplo na praça Charles Miller."
5,"Pacaembu, tudo de bom!","Não gosto de futebol, quando meus amigos me chamaram para visitar o museu pensei que odiaria, mesmo assim fui porque estávamos em grupo conhecendo Sampa. Gente, me encantei com toda história do futebol, fiquei super animada quando vi a camisa do time da minha pequena cidade do interior da Bahia! Fui surpreendida com as imagens da torcida em dias de jogos, fiquei em êxtase...para minha maior surpresa, me emocionei quando vi um campo de futebol tão de perto. Como é lindo!!! Agora entendo o prazer das pessoas em ver jogos nos estádios, apesar de não curtir...enfim, sempre indico todos visitarem o Museu do Futebol quando vão para São Paulo. AMEI!!!!"
1,Deveria ser dos esportes e não futebol...,"Deveria ser dos esportes e não futebol que não trás nada para o Brasil, só roubo de bilhões, como ocorreram na copa..."
4,Museu de futebol no domingo de manhã,"Boa opção de passeio com crianças, especialmente as que gostam de futebol. Boa variedade atrações interativas. Muito legal!"
5,Filha: batismo Corinthians!,Eu e minha filha fomos conhecer a história do futebol;um lugar fantástica para os amantes do futebol.
5,Vá sem pressa,"Estive no Museu do Futebol em julho de 2017. Achei que tirando uma hora para visitar o local poderia ver tudo que há no local, mas me enganei. Para quem tem a intenção de conhecer o Museu do Futebol a fundo, sugiro que vá sem pressa e reserve pelo menos umas duas horas para conhecer tudo, inclusive o interior do estádio do Pacaembu (gramado).  O local é fantástico! Conta a história do futebol de um jeito bastante didático, eu diria, inclusive com fartos recursos multimídia, o que torna a visita ainda mais atraente. Há, por exemplo, cabines na quais você pode sentar, colocar um fone e ouvir narrações de gols históricos do Brasil. Essa parte em particular é de arrepiar.  Outra sugestão preciosa é ir no sábado, nesse dia a entrada é gratuita! Uma dica é ir cedo, já que o museu fecha às 16h, de terça a sexta-feira. Sábados, domingos e feriados o horário é das 10h às 17h."
5,Parada obrigatória pra quem gosta de futebol,"Execelente Museu, muito bem feito, organizado, lindo, cheio de curiosidades. Parada obrigatória pra quem gosta de futebol."
4,Mulecada pira!,"Local encravado dentro do glamouroso Estádio do Pacaembu, que conta um bom pedaço da história e legado dos tempos áureos desse esporte. Muita informação áudio visual, conta com duas atrações interativas que fazem a criançada pirar: um simulador de chute de pênalties e um jogo no qual você utiliza apenas os movimentos do corpo para controlar uma bola virtual. Conta também com mesas de pebolim que possuem diferentes arranjos com as peças que representam os jogadores, demonstrando diversas formações táticas dos times. A mulecada se diverte muito nessas mesas."
5,futebol,"um lugar imperdivel para os amantes do futebol, lindo demais, bem feito e interesante para conhecer um pouco da historia deste lindo esporte."
3,Abaixo da expectativa,"Fomos em família a São Paulo especialmente para conhecer o Museu do Futebol, ficou abaixo de nossas expectativas, mesmo para meu marido e meu filho que são apaixonados por futebol."
5,Até para quem.não gosta de futebol,"Interativo
Bem organizado e interessante para homens, mulheres, adolescentes e criancas
Há chutes a gol...
Torcida gritando na arquibancada é minha atração preferida"
5,Aprendizapo com a historia,Visitar o museu é passear pela historia do futbol mundial. Super bem organizada e com muita informação e imagens.
5,Um local fantástico,"Este é um daqueles locais fantásticos, ótimo pata ir com crianças e de acesso facilitado para deficientes físicos."
