bubbleCount,title,text
5,Marco arquitetônico homenageia as artes,"Projetado pela importantissima arquiteta italo-brasileira Lina Bo Bardi (mesma arquiteta do Teatro Oficina, Sesc Pompeia, Casa de Vidro do Morumbi, entre outras), o MASP reune ótimo acervo e um teatro impressionante com sua arquitetura rústica. Famoso pelo maior vão livre entre pilares, o edifício é um grande cartão postal de Sampa."
4,Legal ,"Na terça feira a entrada é gratuita então vale muito a pena dar uma passada lá. Nos outros dia o preço não é caro, mas como são só duas exposições acaba que não compensa muito."
3,Podia ser melhor,Havia escutado muito sobre o museu e achei que seria bem melhor do que eu vi. Havia muita gente e pouca coisa para se ver. Várias exposições estavam fechadas e tinha apenas duas ou três abertas. Não vi muito graça do museu. Já fui em melhores.
5,Programa maravilhoso!,"Adorei a estrutura do MASP e fiquei encantada pela variedade do acervo permanente. Um banho de cultura, que inclui obras de Renoir, Picasso, Portinari, Matisse, Van Gogh, dentre outros. As exposições temporárias também estavam belíssimas e contavam com obras de Aleijadinho e de Maria Auxiliadora. Um programa maravilhoso!"
5,"Lugar que você ver muitas pessoas de vários lugares do mundo, além de contemplar obras maravilhosas.","Achei o passeio super interessante, bom para aumentar nossos conhecimentos e aprender mais sobre a arte de forma dinâmica. Recomendo qualquer pessoa visitar, as crianças também!"
5,Explosão de Cultura e Arte,"O prédio do MASP já é uma atração a parte, tanto que é um dos símbolos da cidade. A coleção do museu é incrível e diversificada, contendo obras de Picasso, Rafael, Renoir, Portinari e muitos outros. É o museu mais importante do hemisfério Sul, uma visita obrigatória e ainda é gratuita às terças feiras."
5,Cartao Postal da Cidade. Obrigatorio...,"Muito bem localizado, metro e onibus na porta. Aproveite e caminhe na Paulista antes e depois das exposicoes. Tem um restarurante bem honesto. Visite com calma."
5,Ótimo ,"Retorno ao museu após muitos anos.
Uma grata surpresa, fomos à exposição das obras de Aleijadinho.
Lugar organizado com belas obras (incluindo as fixas), claro, não se compara aos grandes museus europeus mas vale muito a pena a visita."
5,Arte é sempre bom,"Acho passeio obrigatório ir ao Masp quando estou em São Paulo. Neste momento além da exposição permanente, com quadros muito conhecidos, está sendo exposta a arte de Aleijadinho. Vale a pena a visita. Ingressos a R$35,00."
4,pout porri de grandes artistas,"Em seu acervo vc encontra um pouquinho de grandes nomes de artistas, tendo assim uma variedade grande de obras desde a antiguidade até a contemporânea. Além do acervo, tem exposições específicas temporárias . Qdo fui , tinha obras de Aleijadinho e de Maria Auxiliadora."
5,Sempre exposições maravilhosas,Programa imperdível. Sempre q vou a São Paulo volto ao MASP e as exposições são sempre de altíssima qualidade. Programa para todas as idades.
5,Arte e gastronomia ,"Depois de visitar o museu e a belíssima obra de Aleijadinho decidimos almoçar no restaurante do MASP , DELICIOSO!!!!
Uma variedade enorme de pratos e sobremesas , muito bom mesmo . Recomendo ."
5,Atmosfera agradável,Ambiente muito agradável. Fui num feriado. O vão livre estava cheio de grupos de pessoas fazendo diversas atividades. O ambiente era bem descontraído. As obras maravilhosas!! Estrutura predial muito bacana.
5,Local cultural em plena Paulista,"Arquitetura fantástica, um vão livre com vista de parte da cidade, mostra permanente e teatro, mostra temporária, bom restaurante e no meio da Avenida Paulista"
5,Exposições espetaculares!,"Acervo sensacional, as telas e esculturas carregam muitos sentimentos! Nos imergem em suas cores entre placas de vidro que as mantém em pé."
5,MUITO ORGANIZADO,"O museu é bem organizado quanto ao acesso. O banheiro é bem limpo e as exposições são bem sinalizadas, sendo assim, você não fica perdido."
5,Uma tarde cultural,"Um lugar onde arte,cultura e conhecimento caminham juntos,inspirador e reflexivo nos remete a passar algumas horas de nosso dia a comtemplar a beleza e singularidade de cada obra,vale a pena conhecer."
5,Passeio,Gostei muito. Exposição bem legallll. Tem tb um teatro embaixo aonde assistimos um concerto e de graça. Tem restaurante e lanchonete. Passeio que vale a pena. Recomendo
5,marco da cultura em plena avenida paulista,"com um vão live que chama atenção inclusive no cenário mundial de arquitetura, é a cara de São Paulo.Localizado na avenida mais paulista de são paulo, aquela caixa de vidro com duas bordas vermelhas chamam a atenção pela plenitude da construção , recheada de caríssimas obras de artes algumas impossíveis de se avaliar. Compete com outros museus do mundo pela sua riqueza de coleção. Passeio obrigatória em qualquer passeio pela capital."
5,Amo!!,"Apesar do acervo ser pequeno, não me canso de visitar! Aproveito as oportunidades das exposições curtas para ver tudo de novo."
5,Vem pro MASP!!,"Hoje é dia de Museu de Arte de SP. Adorei!! Organizado na bilheteria, mochilas não permitem entrar, banheiro arrumado. Tem elevador, Wi-Fi, loja de souvenir, seguranças. Fácil pra chegar. Postei umas fotos curte aí!!"
5,Um museu magnífico ,"Museu grande e bonito, que já chama atenção por sua arquitetura característica. Possui um andar de acervo permanente, com obras de renomados artistas brasileiros e internacionais, e um andar de exposições temporárias. Possui também toaletes, cafeteria e espaço para descanso. Às terças, entrada gratuita. Recomendo demais!"
4,Tem que ir,"O mais importante museu do Brasil é indispensável. O acervo próprio bastante rico, incluindo Van Gogh, Picasso e Tarcila do Amaral. Fui em uma Terça feira, quando a entrada é franca, e foi bastante tranquilo."
4,Museu na avenida Paulista !,"Museu localizado bem na avenida Paulista . Entrada 35,00 adulto e crianças até 10 anos não pagam.. museu muito bacana mas para ir com criança já fica complicado pra gente poder ler e apreciar os acervos ."
5,cultura de alto nivel acessível,"A exposição fixa é muito rica com quadros de artistas mundialmente famosos incluindo impressionistas e outros. Éma exposição muito rica, garimpados por Pietro Maria Bardi sob o mecenato de Assis Chateaubriand. Fica em local de fácil acesso por onibus ou metro, junto à estação trianon do metro linha verde. O prédio em si é de importancia arquitetonica pelo vão livre imenso. O local é agradável, além de ser na Av Paulista , em frente ao parque Trianon, que é uma atração a mais para quem vai ao museu. Da parte posterior do museu podemos contemplar uma vista da Av Nove de Julho. O museu é gratuito para idosos acima de 60 anos e às terças feiras. Exposições temporárias podem requerer pagamentos a parte. Tem um restaurante agradável no local, subsolo, com vista externa. Nas imediações há varios restaurantess e lanchonetes, além de outros espaços culturais gratuitos."
4,Importante visitá-lo.,"Ótimas exposições. Vale a pena conhecer. Após visitar as obras em exposição, não deixo de ir ao restaurante que é ótimo."
5,Exposição permanente ,"Excelente atendimento dos funcionários, obras bem distribuídas e bem catalogadas. Às terças a entrada é gratuita! A lojinha tem lembranças e livros super interessantes!"
5,Não dá pra não ir!!!,Exposições itinerantes sempre muito boas. O próprio espaço já é uma atração a parte. Sem falar que fica na Paulista e é ponto de várias manifestações artísticas e outras em seu HAL de entrada. Visita obrigatória!!!!
5,MASP em SAMPA em todas as viagens!!!!!,"O MASP é uma excelente opção. Bem localizado, com um acervo maravilhoso e exposições itinerantes. Meu passeio obrigatório sempre que vou a SP. Fazer compras na lojinha e almoçar no restaurante completam o passeio! Imperdível para amantes de arte!!!"
4,Local emblemático de São Paulo,"Ponto de visita obrigatório para quem passa por São Paulo por sua arquitetura, acervo e exposições. Fica no coração da cidadee dispõe de uma boa feirinha de antiguidades aos domingos"
5,Incrível!!!! ,Difícil descrever porque é muito incrível! Um jeito muito diferente de ver a arte. Um passeio imperdível e que vale a pena ser repetido.
5,Masp bom,"Muito bom, obras dignas dos grandes museus, bem organizada, bem orientado. Vale a pena ir, fácil de chegar."
5,Excelente !!!,"Facil acesso caso esta localizado em plena Avenida Paulista. Acervo multicultural e rico em historia. Particularmente, eu gosto muito da disposição das obras de arte."
5,Cultural,O Museu mais importante e com obras de arte que so podemos ver juntas em museus em coleções na Europa e Estados Unidos um presente para todos.
5,Símbolo de São Paulo,"Fui numa terça, então não paguei pra entrar. Tinha uma fila enorme e só depois descobrir que a fila era pra ver a exposição sobre sexualidade e quem queria ver a exposição permanente, nem precisava ficar naquela fila. Achei que tinha poucas pessoas pra informações. A exposição permanente é incrivelmente rica e tem obras de Renoir, Hals, Van Gogh, Portinari e muitos outros. Pra você que gosta de arte, é um lugar que você não pode deixar de visitar. De tudo em São Paulo, o que me deixou mais feliz foi o MASP, acho por causa do contexto histórico das artes e etc. Não deixem de visitar."
5,Passeio durante o meu tempo livre na cidade.,Eu gostei muito das amostras artísticas feitas apenas com plastico. Gostei das obras pintadas nos quadros e de yoda estrutura por trás fo evento. #EuRecomendo. #ObrasMuitoCriativas.
4,Um marco da cidade,"Para quem não sabe, terças feiras são dias de visitas gratuitas a museus da cidade de SP. Visto isso, recomendo começar por este marco arquitetônico pois, além do acerto fixo ou itinerante, o prédio é um dos cartões postais da cidade e da avenida que tem muitos marcos a serem visitados e conhecidos. Se não der para ir em dia gratuito indico os domingos, dia em que a Av. Paulista, endereço do local, fica fechada para os veículos e acontece a também interessante feira de antiguidades e artesanatos em seu vão livre. Desta forma tanto internamente com externamente o Museu de Arte de São Paulo, MASP, é um passeio marcante e decolado para famílias, amigos, casais, turma de jovens, apreciadores ou estudantes de arte e todo mundo que tenha vontade de passar horas envolto em cultura e conhecimento cercado de uma arquitetura única. "
5,Pura arte!,"O MASP é o endereço indispensável para qualquer ida a São Paulo. Sempre faço as visitas e curto muito as exposições, local muito agradável com restaurante e cafeteria."
4,"Excelentes obras, letra pequenas","O museu possui excelentes obras, porém as letras são pequenas e não possuem uma ordem muito boa de se seguir!"
5,Museu icônico,"Com exposições permanentes e temporárias, o MASP é um museu que vale muito a pena de ser visitado. Na exposição permanente é possível ver obras de arte fantásticas, e as exposições temporárias são sempre bem interessantes."
5,Excelente passeio ,"O MASP por si só já vale a visita, pela arquitetura do prédio, mas o acervo é ótimo, com obras maravilhosas , excelente opção de lazer para a família."
5,Adoro visitar o MASP. O acervo já vale a visita e sempre tem exposições interessantes.,Programa imperdível. Como gosto muito de artes procuro visitar sempre o Museu quando vou a São Paulo. Adoro ver e rever o acervo e as exposições que sempre são muito boas.
5,Passeio obrigatório,"Quem vai até SP e não visita o MASP foi a roma e não viu o papa. Recomendo a todos. Acervo belíssimo. Fomos na terça-feira, dia em que a entrada é gratuita."
4,Acervo de arte imperdível,"Considerado o melhor museu latino-americano de arte, especialmente pinturas clássicas, o MASP fica num prédio icônico da Avenida Paulista, que por si só justifica uma visita. Local obrigatório para moradores e visitantes de São Paulo. Aos domingos há uma feirinha de antiguidades no vão do Museu."
4,Bom Teatro,"Assisti Carmen, muito legal! O teatro é bom confortável e a localização perfeita. Tem um café no salão em frente a lojinha que cumpre o objetivo."
5,Excelente,"Um lugar ótimo para apreciar as obras de arte,com uma excelente cafeteria e lojas de souvenires.Recomendo o passeio."
5,Acervo invejável,"O Museu de Arte de São Paulo é dono de um dos acervos de arte mais interessantes do país. Ainda que não muito grande, lá você encontra obras da maior parte dos expoentes da arte ocidental. Há um excelente restaurante também no subsolo, uma lojinha com artigos do museu, café, uma sala de espetáculos e mostras temporárias. Vir a São Paulo e não visitar o Masp é absolutamente imperdoável."
5,Museu com linda arquitetura e maravilhoso acervo! ,Amo o masp. Sempre levo meus amigos lá. Tem um acervo bastante rico de obras de arte e sempre tem exposições interessantes.
5,Adoro,"Adoro ir a esse lugar, vale a pena visitar.
Fique atento na programação das exposições. Sempre é uma boa visita."
4,Se for a Avenida Paulista não deixe de conhecer.,O prédio do MASP já é muito bonito e com uma arquitetura única e quem gosta de artes e pinturas é um bom lugar para se conhecer.
5,ícone da cidade,"O MASP é um ícone da cidade de São Paulo! Já havia visitado antes em algumas exposições, mas nunca tinha visto o pavilhão com o acervo fixo do museu. As obras são lindas e estão organizadas de uma maneira cronológica do início para o fim do salão."
5,Masp,Lugar Fantástico...Nos transporta a outro mundo.Facil localização..Muito bem extruturado...Ótimo lugar para visitar com a família...
5,Grandiosidade!,Ter a honra de conhecer um museu tão importante não só para o Brasil mas para o Mundo é sensacional! Visita vale muito a pena!
4,Acervo pequeno e precioso,"Estive pela primeira vez no MASP e tive uma grata surpresa. A começar pelo restaurante que é muito agradável e o atendimento impecável dos funcionários do museu. No acervo permanente, encontrei várias obras do meu pintor favorito Renoir e também do Monet e Van Gogh, sem esquecer da bailarina de Degas. A única curiosidade é a descrição do quadro no verso, o que nunca vi em nenhum museu. Foi muito revigorante passear por esse pequeno mas precioso acervo."
5,Emocionate ,"Ver de pertinho obras tão importantes para o mundo e para o Brasil é demais. Foi muito emocionante. Foi como viajar o mundo e voltar no tempo. Conhecimento, cultura. Orgulho de ter um museu desse no nosso país."
4,BACANA CONHECER,"Por tratar-se de um ponto de interesse de turistas, vale a pena a visita. No entanto eu tinha uma expecativa de um espaço um pouco mais interessante. É bacana para conhecer."
5,Interessabte,"O MASP é um ícone na cidade de São Paulo, com obras maravilhosas permanentes além de exposicões temporárias. De fácil acesso por estar localizada próximo ao metrô."
4,O museu mais moderno de São Paulo,Exposições sempre antenadas com o mundo da arte. Muitas histórias e conhecimentos culturais nas exposições vigentes. O museu sempre este na vanguarda das artes no Brasil.
5,"Belo prédio, belas obras","Dos quatro andares de Expo fomos somente ao segundo andar, o da exposição permanente. Linda exposição, obras de autores consagrados dispostas lindamente."
3,VALE A VISTA PELO MONUMENTO DO EDIFICIO,"Particularmente eu esperava mais do MAPS, achei que as exposições sem graça, a visita vale pelos quadros do Portinari e para conhecer o edifício que é maravilhoso fora do comum aquele vão, para aqueles que entendem de arquitetura e engenharia vale a pena conhecer."
1,Evitem,O museu é bonito mas só isso. O patio atrás do museu fica cheio de jovens fumando maconha e as exposições não valem a pena.
5,Espaço para apreciar a arte,"O Museu de Arte de São Paulo Assis Chateaubriand ou Masp, é um dos cartões postais de São Paulo. A visita vale a pena. O museu tem um espaço agradável e convidativo."
5,Excelente museu! ,"Dos Museus que conheci em São Paulo, certamente o MASP foi destaque. Além das exposições temporárias que estavam acontecendo, o acervo permanente, por si só, já valeria a pena! Recomendo a visita."
4,Bacana ,"Esperava um pouco mais
Obras de autores consagrados
Portinari por exemplo
Entrada inteira R$ 30,00
Meia R$ 15,00"
5,Obras de relevância,Não espere um acervo como o do Louvre ou National Gallery mas o MASP possui obras de artistas de grande relevância.
5,Muito interessante!,"O museu é muito bonito, além do acervo permanente há também exposições temporárias. Na data da minha visita estava acontecendo uma exposição sobre sexualidade bem interessante. Mas, o acervo permanente é encantador, com diversas obras famosas."
5,Arte,"O MASP é o museu que mais curto ir quando estou em São Paulo. Gosto do acervo permanente, da forma em que as obras são exibidas, em cavaletes de vidro com base em concreto idealizados por Lina Bo Bardi. Também sempre tem exposições temporárias muito boas. "
5,Ícone!,"O Masp é o astro dos museus de SP! A construção do prédio por Lina Bo Bardi já vale a vista de fora. Por dentro, há sempre exposições espetaculares!"
5,Paulista: Arte e Cultura,"Não há como não notar o Masp caso esteja na Avenida Paulista...Um prédio fora do comum e com uma cor chamativa, vermelho! Caso queira ver as exposições, sugiro ir às terças pois é gratuita a entrada. Você terá que enfrentar uma fila por isso é melhor ir até as 14h para que não perca muito tempo esperando. Como o museu funciona das 10h às 18h então quanto mais cedo, terá tempo para visitar todas as exposições. Se levar mochila terá que guardar. Há uma exposição fixa e as que são itinerantes.São dois pisos e dois subsolos com muita arte para que fique horas admirando. Há um restaurante, uma lojinha, um café e banquinhos para sentar e papear um pouco com os amigos. Vale muito a pena a visita."
4,Parece o Tate Museum,"Apesar de todo o glamour que gira em torno do MASP, quando comparado aos museus da Europa e Estados Unidos, seu acervo é pequeno, mas que possui Os Retirantes de Portinari, um dos mais belos quadros que já vi.  Havia uma exposição interessantíssima sobre a história da sexualidade, desde os primórdios da idade média até os dias atuais, tocando em varias pontos controversos mesmo para uma sociedade que se diz moderna e do século XXI.  Valeu a visita!"
4,Acervo que vale a pena,"Fui na exposição sobre sexualidade que achei ridícula, nada de arte. Porém o acervo do Masp valeu pela visita. Muito bem dividido, vale a pena visitar."
5,O Masp é imperdível!,"Considero o Masp um dos melhores e mais importantes museus do mundo! Seu acervo é maravilhoso, e suas exposições temporárias são muito interessantes. Imperdível!"
5,Amo o Masp!,"Adoro o masp! Vale a pena ir no dia em que a visita é gratuita. As filas podem assustar, mas são bem rápidas. A exposição permanete é incrível e as temporárias não costumam decepcionar."
5,Belíssimo,"Essa estrutura imponente em plena Av. Paulista é palco de diversas intervenções, feirinhas e momentos compartilhados com amigos no vão abaixo da construção. Um espaço importante pra quem mora em SP. O museu muito bem organizado, entrada um pouco cara mas vale a pena. Quadros de grande valor artístico (e de $$ também), algumas exposições temporárias. É parada obrigatória em SP, por sua importância arquitetônica e valorização artística."
5,MARAVILHOSO!,"Nunca tinha entrado no Masp e esse ano finalmente consegui! fiquei encantada! o museu realmente é maravilhoso e supera qualquer expectativa! Incrível passear no meio de obras tão importantes, tudo muito bem cuidado e organizado! Nota 1000!"
5,Um dos Melhores,Não apenas um espaço de arte. É um espaço de meditação e reflexão. O MASP é um dos melhores museus de São Paulo.Tanto as exposições temporárias quanto o acervo são simplesmente incríveis.
5,Patrimônio brasileiro de valorização da cultura ,"O próprio prédio é uma obra maravilhosa.
No acervo permanente podem ser vistas obras muito famosas de pintores brasileiros e internacionais.
As exposições rotativas também são sempre muito interessantes!!! Vale muito a pena ir!"
5,Visita obrigatória,Quem gosta de museus tem que visitar o MASP. O acervo do local é muito interessante e também possui exibições temporárias.
5,Ótima coleção.,"Excelente coleção, boa curadoria, interessante a forma de expor as obras. O café no segundo andar tinha boas opções de lanches. Acho um passeio gostoso. O vão inferior já não me agrada pois acho confuso, sujo..... Falta zeladoria."
5,museu maravilhoso,"fantastica coleção de obras de arte, principalmente pinturas dos mais renomados mestres nacionais e internacionais"
3,Terça-Feira é Free!!! ,"Nos outros dias acho q é 80 reais por pessoa. Mas terça é grátis.  Pessoalmente, tinha uma expectativa grande e decepcionei. Achei o acervo muito menor do que eu imaginava e com algumas obras famosas, mas a maioria sem uma expressão maior (a não ser, eu penso, pra quem é da área de artes, etc).  FIQUE ESPERTO com o pessoal que fica na entrada, tentando te empurrar as ""obras"" deles, pra ""dar aquela força"", sabe?  Tem montes de artistas, autores tentando vender seus contos, poemas, crônicas, etc. São bastante insistentes, passe direto sem fazer contato visual! "
5,Amo,"Eu simplesmente amo ir ao MASP!
Exposições sempre interessantes e que causam muita reflexão.
Sempre que vou a SP, deixo um espaço na agenda para visitar.
Gratidão."
5,Imperdivel.,"Pouco há a se falar do MASP. No coração da avenida Paulista , e ponto turístico imperdível em são Paulo. A exposição permanente é muito bem pensada. Há um galpão imenso em que as obras são expostas. Há uma certa cronologia nas obras o que permite acompanhar a transformação das artes ao longo do tempo. Imperdível "
5,Passeio imperdível,"O MASP possui uma coleção de pinturas e esculturas dos artistas ícones de suas respectivas escolas. Os exemplares não são numerosos, mas são de ótima qualidade. Além do mais, a edificação do museu por si só é um grande atrativo pelo seu enorme vão livre e manifestações culturais e políticas que escolhem este espaço para protestarem."
5,Lindo!,"Visitei o MASP durante o mês de Novembro. A experiência foi muito boa, o museu estava vazio. Foi emocionante ver de perto obra de grandes artistas que eu conhecia somente através da internet ou livros. Quanto à Mostra sobre sexualidade, achei bem interessante, esperava mais chocante, devido às notícias e críticas que havia lido! Uma experiência incrível que indico muito."
5,"O MASP, um museu com a cara de São Paulo","Tanto o visitante de fora de São Paulo como seu habitante tem que se ligar sobre as exposições que estão acontecendo no MASP. Elas não devem nada às exposições que ocorrem nas metrópoles mais frequentadas do mundo. A visita pode acontecer qualquer dia, mas se calhar de ser domingo, o frequentador terá a oportunidade de apreciar as barracas de antiquários armadas no vão livre do museu e 'passear a pé pela mais Paulista das avenidas. vendo milhares de atrações. É recomendável a compra a distancia de ingressos ao museu."
5,Espaçoso com incríveis artes,Excelente lugar para apreciar arte e vislumbrar as maravilhas que lá oferece. Local ideal para ir e passar um bom tempo apreciando.
5,Muito agradável!,Sempre com uma exposição atual. Tudo muito bem organizado. Localização bem central. Segurança e informações disponíveis. Tem cafeteria.
5,O MASP E SURPREENDENTE,"Eu adorei o Masp, além da sua coleção sempre tem outras otima exposições. Vale muito apena ir em um dia de semana, e reservar umas 4 horas pelo menos para conhecer tudo com calma e atenção. Eu sugiro ir nos subsolos primeiro e depois subir de elevador para o último andar , e ir descendo andar por andar. Um ótimo passeio."
5,Imperdível ,Para quem gosta de arte o Museu de Artes de SP não pode içar de fora da lista de passeios. Recomendo ainda tomar um café para comentar sobre as exposições visitadas com as amigas assim como eu fiz. Bom demais !!!
5,Um museu Unico,"O que mais me atrai no MASP é a disposição em que as obras são expostas. Não conheço nenhum museu no mundo que tenha tido essa idéia brilhante de colocar as obras penduradas por cabos de aço e ao mesmo tempo trazendo tanta elegância. Voê fica deslumbrado quando entra porque percebe que o foco foi mas do que tudo nas obras expostas. Um acervo extenso e diversificado de obras antigas está em constante exposição. Mas fiquem atentos na programação, pois sempre trazem exposições de todo o mundo com belezas e surpresas que agradam aos olhos e elevam o espirito."
5,Museu moderno e com um grande acervo,"Museu moderno, com obras relevantes e famosas. O valor é bem acessível. Permite fotos e filmagens na maioria das obras. Vale a visita."
4,Me surpreendi!,"Já sabia que era bom, mas me surpreendi com algumas obras, nomes expostos e a maneira como são expostos."
5,Impressionante,"Lindas exposições, principalmente do Acervo, com pintores Expressionistas e variados.
Ótima localização, bem organizado, preço acessível"
5,Muitas mulheres (diria um pouco mais que a maioria) e muitas pessoas que estão jovens há dezenas de anos...,"Vá! Todos os paulistanos devem conhecer... também! Sugiro começar pelo acervo no último andar e vir descendo as escadas. Qualidade excelente do acervo permanente, ótima disposição... o único probleminha, na minha opinião, é que o acervo só tem as informações atrás das obras... mas, talvez, um dia através do celular, possamos ter as informações e olhar a respectiva obra, ao mesmo tempo! Vi também “História da Sexualidade” (na minha opinião, não é bem história, já que a mostra é dividida por assunto, não por época, mas mostra vários lados do assunto em relação à arte - de todos os tempos e de vários lugares).  Fui na terça-feira, que é de graça, acho que por ter muita gente, me senti mais “segura” para visitar a polêmica exibição. Havia gente como em qualquer exposição: homens e mulheres, jovens a jovens de varias décadas (só não tinha menor de idade no primeiro andar, ops... mentira: eu vi dois bebês). Li todas as informações, a minha visita durou duas horas."
5,Museu obrigatório em São Paulo,"A construção do MASP sempre impressiona, pois podemos observar a paisagem de seu vão, objetivo da construção. E sempre apresenta boas exposições. O seu acervo é grande, o que possibilita sempre nos trazer surpresas. Também possui cafés, restaurante e loja de souvenir em seu espaço, bem como oferece cursos de arte."
5,Belo Museu,"No coração de São Paulo, um belo prédio de arquitetura arrojada, exposições no 4 andares, belas peças e quadros, e ainda um bom café. Vale a pena visita."
4,Bom acervo,"Acervo muito legal, com grande pintores internacionais e nacionais. A posição permanente fica no segundo andar e as itinerantes nos andares abaixo. Porém, pra uma cidade do porte de SP, o museu deveria ter muito mais obras."
4,Muito bom!,"Apesar de o acervo não ser grande, está bem organizado e conta com quadros de pintores que fizeram a história da arte no Ocidente. É bem verdade que o acervo conta quase exclusivamente com pinturas -- há pouquíssimas esculturas, por exemplo. E muitas delas são retratos de pessoas, encomendados por nobres ou clero de outrora. De qualquer maneira, é um bom passeio para quem aprecia arte clássica, barroca e contemporânea.  Comece pelo acervo permanente (no último andar do museu, se bem me lembro) e depois veja as exposições temporárias nos demais andares). Se vc está acostumado a visitar museus de grandes capitais fora do país (NY, Paris, Roma, Buenos Aires...), pode se decepcionar um pouco com o tamanho do acervo."
2,Ruim,"O museu tem um acervo interessante, porém muito pequeno se comparado com outros museus do mundo. Uma cidade como SP merecia um museu melhor. Porém, as exposições temporárias enriquessem a cena."
5,"Terça gratuita, porém evite","O acervo é de cair o queixo. E as exposições temporárias são excelentes. O prédio em si já é uma obra-prima da arquitetura. Às terças, a entrada é gratuita, porém o museu fica intransitável. Se quiser calma para apreciar, arrisque-se em outros dias e saboreie o passeio."
1,Horrível! Construção caindo aos pedaços e exposições nada atrativas,"Não se compara ao MON de Curitiba! Arquitetura acabada, lugar de folia e de arte não vi nada.
Perda de tempo e dinheiro"
5,Uma boa surpresa,"Com um bom acervo e pouco movimento, o museu não fica devendo nada aos europeus. Excelente programa para uma manhã de domingo."
5,Visita obrigatória aos amantes de arte e exposições culturais,"Excelente museu de arte, ótima estrutura, preço justo (R$ 30), exposições rotativas com temáticas diversas retratadas nos quadros, vídeos, colagens/murais, esculturas."
5,Arquitetura fantástica,"Sem dúvida o prédio em si já vale a visita. Claro que se unir ao uma exposição de seu interesse, a experiência se tornará completa. Por estar localizado na Avenida Paulista, tire um dia para conhecer a região toda, vários pontos de interesse, cafés, lojas, ficam abertos até tarde."
5,Vale conhecer ,"MASP é uma bela escolha para quem quer um passeio cultural em São Paulo . Para que não tem familiaridade com as pinturas , sugiro que cheque o website para estudar um pouco do que você vai visitar../ vamos valorizar esse belo museu pessoal!!"
5,Para relaxar na agitada São Paulo ,"Com um acervo com obras de grandes mestres da pintura, como Monet, Picasso, Van Gogh, Rafael, Delacroix, Portinari, dentre outros, o MASP é uma visita obrigatória para quem gosta de arte e para quem quer relaxar um pouco da agitação paulistana num ambiente climatizado."
5,Moderno e aconchegante,"O Museu é sem dúvida um dos mais belos do país, super organizado e interativo, transmite a sensação de uma grande metrópole tanto pela sua arquitetura quanto pela suas inovações apresentativas e acolhimento cultural."
4,Vale a visita ,"O museu já é impressiona pela sua arquitetura diferenciada que se destaca na av paulista.
Tive a sorte de ir num dia que estava tendo duas exposições incríveis...
Vale muito a vista.
Paga-se pela entrada."
5,A exposição Histórias da sexualidade é incrível.,Já conheço o museu e sempre que vou a São Paulo o visito. A arquitetura e a aura daquela avenida são envolventes demais. A exposição Histórias da sexualidade é realmente fascinante e proporciona uma reflexão sobre as inúmeras possibilidades de observação sobre a temática.
5,ARTE PARA ENCHER OS OLHOS,"O mais importante museu de arte do Brasil, está na Avenida Paulista. Com ingresso por R$ 30 . Tem acervo e exposições temporárias"
