bubbleCount,title,text
5,O Rio visto pelos cariocas,"A única parte ruim do passeio nos bondinhos é que não tem mais o desconto de 50% para quem é natural do Rio de janeiro. Adulto paga R$80,00 e criança R$40,00 oque deixa atração um pouco salgada, mas sempre vale a pena ver as paisagens..."
5,Excelente passeio!,"Quando fomos, achamos tudo muito organizado, limpo, um lugar lindo para visitar, com lanchonetes, banheiros. As instalações são de primeira."
5,Ponto alto do Rio de Janeiro,"Excelente estrutura para turista em local seguro e de fácil acesso, restaurante panorâmico de boa qualidade e uma boa e cara loja de lembranças para turistas, a vista eh deslumbrante e a viagem no bondinho é emocionante."
4,Sempre demais !!!,"Já fui nnnnnnn vezes, é belíssimo sempre...podem reclamar do custo, mas está totalmente compatível com as atrações turísticas pelo mundo e a vista, nem todos tem."
5,Melhor passeio do Rio de Janeiro,"Passeio que todos deveriam fazer.
Melhor em dias menos nublados, pois fica mais bonita a vista.. Vale muito a pena"
5,Salvação do turista em tempo chuvoso,"É super bem organizado, mesmo com multidão a fila anda e entram de 65 em 65 pessoas, atendimento ótimo, bem sinalizado, banhheiros em todos os estágios, e mesmo com chuva a esperiencia de andar no bondinho é ótima, um passeio maravilhoso e imperdível, com muitas atrações no Morro da Urca, uma linda história desde sua inauguração, interessantíssimo,"
5,Maravilha!,"Sempre que eu volto aqui, parece que é a primeira vez. Passar no RJ e não subir ao Pão de Açucar, certamente ficará um vazio."
5,Deslumbrante,Visitamos o local em um dia ensolarado e a vista da cidade é maravilhosa. Também fizemos o passeio de helicóptero que partia dali e pudemos observar os dois morros bem do alto. Foi lindo!!!
5,Ótimo passeio!,Adoramos a visita! Tudo organizado e seguro. Vista linda e boas lanchonetes no local! Guias que falam inglês e muito educados.
5,Vista diferenciada,Belo lugar com vista diferenciada para o horizonte! É bem alto e de lá é possível ver uma das cidades mais belas do mundo! O sumida pelos bondinhos é como uma aventura radical!
5,UM DOS SÍMBOLOS DA CIDADE,"A vista do lugar é inenarrável. É sempre recomendável ir com alguém que já conheça o lugar. Assim, a pessoa poderá te ajudar a localizar a visão de vários patrimônios e lugares interessantes da cidade."
5,Muito bom!,"Me surpreendeu o local lá em cima, bem espaçoso ,boa estrutura ,para o carioca que pode pagar 50% do valor ,vale o preço! Seria mais interessante se o bondinho tivesse uma distância maior, para que pudéssemos ficar mais tempo atravessando ele...mas entendo ser uma questão..."
4,Gostamos muito ,Pão de açúcar é sem duvida um local de ida obrigatória no rio de janeiro. Gostamos muito e decidimos voltar lá noutro dia!
5,Visual Maravilhoso!,"E um dos passeios imperdíveis do Rio de Janeiro. O bondinho passa sobre a Praia Vermelha e o bairro da Urca, fora todo o visual qu se tem. Quando chegamos ao Pão de Açúcar, além do visual de vários pontos da cidade, temos também a natureza que nos dá de presente várias surpresas."
5,Lindo demais!,"Assim como o Corcovado, está é uma atração que você não pode deixar de visitar, lindo, só procure ir num dia de sol ou claro, pois tive num dia onde a visão não foi privilegiada. Recomendo!"
4,Bela vista!,O Pão de Açucar fornece uma bela vista da baia de Guanabara e da cidade do Rio de Janeiro. Possui vias de escalada para quem gosta e a possibilidade de voo de helicóptero. Vale a visita.
5,Visual,Simplesmente lindo e um local para meditar e equilibrar as energias e levem máquinas para tirar várias fotos
5,Um dos Lugares mais Lindos do Brasil!!!,Perfeição da Natureza...Rio de Janeiro é Realmente a Cidade Maravilhosa!!! Impossível Visitar o Rio e não conhecer o Pão de Açúcar!!
5,Visual fantástico,"Passeio maravilhoso, apesar das filas. Ideal é ir no meio da tarde para poder ver o por do sol. Não esqueça de levar água. Se for de manhã, no final de semana, pode observar pessoas fazendo escalada nos paredões de pedra, tanto subindo qanto descendo."
5,PÃO DE AÇÚCAR,"Um dos lugares mais bonitos do mundo. Fantásticas vistas da Baía de Guanabara.
O bondinho faz parte do passeio e acrescenta um charme especial ao ""tour"". IMPERDÍVEL..."
5,Lugar lindo para apreciar a cidade,"Experiência imperdível! Passeio lindo, onde podemos apreciar os encantos da cidade maravilhosa. Passear no bondinho é emocionante!"
4,Vista incrível!,"Excelente passeio, o bondinho tem uma vista incrível e no Morro do Corcovado à vista é ainda mais exuberante! Recomendo"
5,"Foi ao Rio e Não foi ao pão de Açucar, sua viagem deu errado.","Lugar único no mundo. uma vista inacreditável. atração de tirar o folêgo. é indescritível, você pode ver quantas fotos quiser, quando estiver lá sua opinião muda completamente tamanha é a surpresa."
5,Muito bonita a vista da cidade!,"A vista é muito bonita e o bondinho é animal também, uma super tecnologia. Ele é dividido em 2 fases, e da pra ver o Rio de Janeiro, como é lindo! Realmente a natureza privilegiou essa terrinha!"
5,Tudo maravilhoso,Lugar lindo tudo maravilhoso concerteza voltarei mais vezes como é prazeroso ir a um lugar tão lindo tão elegante
5,Rio visto de cima,"Tudo funciona a contendo,bilheteria,horário dos bondes,limpeza do local,o mesmo ingresso da direito aos dois morros e a vista é deslumbrante."
5,Muito show,"Lugar bonito bem sinalizado, devido as árvores não é quente e um clima agradável, acessível dizem que tem muita fila, eu não peguei e comprei na hora cheguei perto das 11 da manha, mais acho que na alta temporada tem de comprar pela internet"
5,Emoção...,"O homem inventou o teleférico, mas Deus fez toda a natureza em sua plenitude.
Ninguém explica Deus, Nada é igual ao Seu redor
Tudo se faz no Seu olhar
Todo o universo se formou no Seu falar..."
5,Vista maravilhosa!,"O passeio é muito agradável. Vá com tempo e fica lá apreciando até o por do sol. Certique-se de ir em um dia sem nuvens, para ver melhor a paisagem. O passeio no bondinho é muito legal, a menos que tenha medo de altura."
5,espetacular,Uma das mais belas vistas do mundo. Vista de varios angulos dessa cidade marivilhosa. Visito sempre que posso
5,Maravilhoso ,Vale muito a pena. Lugar maravilhoso. Estava tendo pagode e dj quando fomos! Muito gostoso. Vista linda. Restaurante legal.
5,Parada obrigatória ,"Um dos meus lugares favoritos, o passeio do teleférico é muito rápido, porem é muito bom e agradável e da pra aproveitar bem ja que o visitante vai embarcar 4 vezes considerando a ida e volta ao morro do Pão de Açúcar. A vista é lógico não se descuti já que é um dos mais belos cartões postais do mundo. Recomendo a visita próximo ao por do sol, é um espetáculo a parte, além do calor ser mais brando nos dias mais quentes."
5,Por do Sol mais lindo!,"Sim, o passeio de teleférico é incrível, a vista é incrível, tudo lá em cima é incrível, mas o por do sol, esse não tem comparação. É de tirar o fôlego!!!"
5,Deslumbrante do início ao fim,"Sou carioca e amo a minha cidade, um passeio imperdível para turistas e nativos é o Pão de Açúcar sem dúvidas. Se deslumbrante com as curvas das montanhas, reconhecer cada canto que a cidade proporciona dessa altura é fantástico."
5,Turistando na nossa cidade maravilhosa,"Excelente experiência! Foi a primeira vez que levamos nossa filha de 1 ano e 9 meses! Compramos na hora os ingressos no projeto carioquinha! Fomos cedinho, não pegamos fila! Instalações ótimas! Banheiros com fraldário! Nossa filha amou o passeio!"
5,Passeio Imperdível!,Passeio Imperdível! A vista é maravilhosa. Lugar super agradável para passar bastante tempo e tirar fotos incríveis
5,Obra divina,"vista perfeita lugar de muita tranquilidade romantismo perfeito para estamos o seu amor, serviços que nos oferecem lá é uma alegria constagiante."
5,Visua bonito demais,"Umas das vistas mais bonitas do Rio de Janeiro, fácil de chegar. E a subida no bondinho e algo indescritível."
5,lindo,"é a melhor vista da cidade do Rio de Janeiro, melhor que do Corcovado, pois nao é tao alto. Vi miquinhos, adorei"
5,Que vista linda,"Muito organizado, limpeza perfeita sempre um colaboradores te informando,segurança completo ,informações escrita sobre o local"
5,Lugar lindo,"Super indico ...vir ao RJ e e não conhecer Pão de açucar.
Não conhece RJ.
O Lugar é Lindo, uma paisagem deslumbrante."
5,Show,"Um lugar encantador tudo de bom ,onde eu recomendaria a todas as pessoas que não conhece, passassem a conhecer... assim que puder farei nova visita ."
4,"Pra que visita o Rio de Janeiro, é uma atração imperdível.","Visitar o Pão de Açúcar é, junto com o Cristo Redentor, dever de todo turista que vem ao RJ. A experiência de subir no bondinho e a vista lá de cima, são únicas. Pena que é uma atração muito cara...  O acesso é fácil, dá até pra ir de ônibus. Se for de carro, não deve encontrar dificuldades para achar vagas de estacionamento próximo ao local. Para uma melhor programação, é um passeio que dura cerca de 2 horas."
