bubbleCount,title,text
4,"Famosa, mas...","A praia de Copacabana deve ser uma das mais famosas do mundo, mas se você deseja aproveitar com tranquilidade uma praia com areia e água limpa, em que possa aproveitar o Sol com segurança, é recomendável ir mais para o Oeste. No entanto, para quem vem ao Rio de Janeiro a turismo, é um local obrigatório. Dependendo do horário é possível alugar bicicletas facilmente e dar uma pedalada pela ciclovia da orla, ou, para quem não gosta de se cansar, parar em um dos quiosques e tomar um chopp gelado."
5,"Praia Copacabana com orla cheios de restaurantes, quiosques bem legais! ","Linda, limpa, com serviço de hotel na praia, com variedades em vendedores de cangas, mate, biscoito Globo ...."
5,Queremos mais segurança,"A praia é linda, cheia demais para o meu gosto, o grande problema é que tem muito ladrão, não consegui aproveitar o passeio pois fiquei 100% alerta"
5,Natureza especial ,"A natureza é muito especial promovendo bem estar e alegria.
Simplesmente admirar tudo e relaxar ao sol. Um espetáculo."
5,Top,"Lugar magnífico, ótimo de desfrutar tanto durante, como a noite também..
Imensa faixa de areia, ótimo para um mergulho ou prática de esportes..
Repleto de restaurantes e barzinhos no entorno, ainda conta com diversos quiosques a beira-mar para desfrutar de um Chopp bem gelado.. Ótimo!!!"
4,Princesa do Mar,Chegar em Copacabana é lembrar de todas as músicas clássicas que falam sobre esta bela praia. Ao meu ver Copacabana não é boa para aproveitar a praia e sim para admirar a paisagem. Existem vários quiosques ao longo da orla onde se pode tomar uma cerveja gelada. 
5,Cartão Postal da Cidade,"Um local com uma beleza sem igual pela praia ampla e cheia de quiosques, com preços salgados porém uma água de côco, já é um bom começo para quem não deseja lanchar nos quiosques. No calçadão tem banheiros públicos e aluguel de bicicletas do Itaú que é uma ótima opção para passeios até outras orlas ficam ao lado de Copacabana tipo Ipanema e Leblon."
5,Linda,"A praia é muito bonita, o visual é incrível o que deixa a desejar é o excesso de vendedores ambulantes na orla gritando."
3,Geralmente quem frequenta é turista,"Na minha opinião Copacabana é bom para se hospedar, mas a praia não é boa, tem muito pivete e tem que ficar atendo aos seus pertences o tempo todo e não fiquem na areia a noite."
2,apenas fama!,"A única coisa que consegui vê de grande em Copacabana foi a fama. A praia é comum, no RJ tem melhores e mais bonitas, achei mal frequentada e como turista não fiquei a vontade nem para tirar uma foto no lugar."
3,Já fui em praias melhores,"Copacabana é conhecida mundialmente por sua beleza natural, mas para mim que conheço outras praias pelo Brasil e mundo afora não vi nada demais. É uma praia com ondas fortes e água gelada, a areia gruda na pele e para se lavar pós mar na..."
4,Faz jus a fama,Praia legal que faz jus a fama. Os quiosques tem preço justo nas bebidas. Vendedores ambulantes a toda hora atrapalham um pouco o sossego e privacidade.
3,Caída,"A praia é linda , claro , sorte dos cariocas que tem este privilégio. O problema é que tem muito ambulante , mendigo , cheiro de urina .... Melhor Ipanema"
5,Copacabana é linda!!!,"Praia linda e ótimo local para ir com as crianças, pessoal que trabalha na praia simpático.
Mas tem outros lugares bem legais em copa tb para curtir.
Mas sempre fique se olho na bolsa, não deixe nada sem ninguém olhando a bolsa..."
5,Lugar mais turístico do Brasil ,"Nos hospedamos em um hotel na avenida atlântica, numa localização excelente. Simplesmente fantástico. Copacabana é onde tudo acontece no Rio. Não para nunca. Muitos estrangeiros."
3,"Bonita, mas perigosa ","Praia de Copacabana é bonita, mas o calçadão é sujo e cheio de mendigos e pivetes. Fiquei com medo de ser assaltada."
5,A mais bonita do mundo !,"A praia de Copacabana não é apenas - e de forma disparada ! - a mais bonita do mundo; é a mais completa, a mais perfeita, nada lhe falta: movimento, agitação, quiosques, restaurantes, gente animada e bonita, comércio, atrações diversas.
Vale a pena voltar sempre..."
5,copacabana,"copacabana me engana com sua beleza encantadora me fascina e me faz querer voltar mais uma vez.Com essa frase ,eu só posso dizer isso:Não deixem de visitar a princesinha do mar."
4,Belíssima,"A praia de Copacabana é um dos principais cartões-postais do Rio. A praia possui ótima estrutura para passear, mar de águas claras e um calçadão histórico. É uma praia bem movimentada no verão, o que oferece um passeio tranquilo. A praia conta com a estátua do poeta Carlos Drummond de Andrade, o que garante ótimos registros. Além disso, nos remete à música popular brasileira, através das obras de Vinicius de Moraes."
3,Praia muito suja,"Achei a praia muito suja, a cor da água do mar não era convidativa.
Fui no final de 2011.
Não tomei banho.
Faixa de areia bem extensa até o mar.
Bem movimentada."
1,Não fique aqui. Don't stay here,"Esse bairro, o mais famoso do Brasil foi bom e 1950 hoje em dia ele é péssimo sujo perigoso com pessoas estranhas mal iluminado, calçadas ruins, não recomendo de jeito nenhum!!! Fiquem em Ipanema, Gávea Jardim Botânico, Barra da Tijuca ou mais simples Flamengo eBotafogo. A melhor praia do Rio de Janeiro fica no posto 3 da Barra da Tijuca onde os cariocas frequentam. This neighborhood, the most famous in Brazil was good and 1950 today it is very dirty!! dirty dangerous with strange people poorly lit, bad sidewalks, do not recommend at all !!! Stay in Ipanema, Gávea Jardim Botânico, Barra da Tijuca or the simpler Flamengo or Botafogo. The best beach in Rio de Janeiro is in the 3rd position of Barra da Tijuca where the locals go."
2,Não vale a pena,"A vista do mar é bonita, mas é um bairro com muita muvuca, pivetes e mendigos. É necessario andar sem relógio, cordão, celular de última geração, máquina fotográfica... enfim, nada de valor."
5,Maravilhosa,A praia de Copacabana além de linda é muito diversificada em termos de quiosques. Vale a pena. A vista é maravilhosa e o clima muito agradável.
4,A MELHOR,"A mais limpa e sossegada apesar de a cada 1 segundo vir vendedores ambulantes, FUja de ficar em frente a grandes hoteis como o Othon fica insuportavel de vendedores e muito agressivos em outros locais nao foi assim"
5,Lindo,"Lugar lindo, com muita gente bonita, de fácil acesso, praia limpa e com atendimento de primeira. Super recomendo."
3,A praia está descuidada,"A mais famosa das praias do país, não está sendo bem cuidada. Há alguns pontos que são despejados esgotos na praia e o fedor é muito forte, além de acabar com o visual da   praia. Tudo lá é caro, alugar barraca, água de coco e lanches. É boa para caminhada e andar de bicicleta."
5,Sempre Copacabana,"Copa sempre será Copa... apesar das nossas dificuldadescom segurança e educação, vale a pena ir a Copacabana! A praia, o bairro, passear no calçadão... só fiquem ligados e nada de andar c"
5,"A Princesinha, que na verdade é a Rainha do mar... como ensina a famosa música!","Resido em Copacabana a quase 70 anos e não me canso de admirar nossa mais famosa praia. Caminhar pela orla de Copacabana pela manhã ou ao cair da tarde é indescritível, só vendo para crer. Bairro tradicional e simpático, com um astral altíssimo. Recomendo visitar, para quem está a passeio e também para quem mora no Rio, mas não conhece o bairro. Ótimos restaurantes, lojas de sucos e cafés... Hotéis de todas as categorias... Vale a pena conferir!!!"
5,Praia mais famosa do mundo,"Tudo acontece em Copacabana gente. Copacabana recebe muitos visitantes ilustres, artistas, músicos, presidentes.... o maior reveveillon do mundo. Vc não pode ficar fora dessa."
3,Boa praia,"as melhores caipirinhas, os restaurantes são muito bons, a praia é bem suja, e as pessoas não cuidam muito do local onde vivem... não gostei de fazer praia ali, mas a noite tem bons restaurantes e os quiosques são bem bons e bons de preço."
3,Parece mais a 25 de março. ,"Ambulante em tudo quanto é lugar, até pra ir em um banheiro sujo e sem pia você tem que pagar. Esperava mais das praias do Rio."
3,"Boa praia, mas excesso de ambulantes","A praia é boa, mas o excesso de ambulantes e pedintes acaba atrapalhando o descanso. A cada segundo alguém chega para oferecer algum produto, realmente chato isso. Prefiro Ipanema."
5,Oferece servicos!!!,"Ate chegarmos ao mar, a areia e refrescada com agua pelos barraqueiros. Eh facil e preco justo no aluguel de cadeiras de praia. Muita simpatia por todos."
4,ótima para turistas,"A praia de copacabana é praticamente um mito entre os turistas. No entanto, sem contestar a sua indubitavel beleza, há muitas outras praias mais interessantes na cidade. - vantagens de copacabana: a maioria dos turistas se hospeda nas redondezas, então fica muito pratico, deslocar-se até ela e de onde se tem visoes privilegiadas da geografia da cidade. A agua costuma esta apropriada para banho, tem salva-vidas e bastante gente interessante circulando pelo calçadao e pelas areias. Além disso, também a areia esta cheia de opcao para a pratica de alguns esportes como volei, futvolei, tennis, futebol, frescobol, stand u, surf - voce encontra de quase tudo. - pontos negativos: é infestada de ambulantes que gritam o tempo inteiro anunciando seus produtos e por conta do grande numero de turistas são comuns os pequenos furtos na area. Então, principalmente se vc estiver só, quando for para a agua é sempre bom pedir, gentilmente, que o seu vizinho de canga ou de barraquinha dê uma olhadela nos seus pertences.  No mais, é aproveitar a estadia e se deleitar com a agua sempre um pouco gelada ou refrescante e o visual maravilhoso que esta cidade quase encantada oferece!"
5,Adoro!!,"Sempre fico em copacabana. Gosto do astral, da noite na orla e nunca tivemos nenhum incidente. Tem todo o comércio a disposição."
5,Cartão Postal,"Todos que vem ao Rio devem passar por Copacabana, mesmo morando no Rio já passei varias viradas de Ano lá. Maravilhoso"
5,Princesinha do Mar,"A praia estava limpa, o dia estava lindo e estar em Copacabana é sempre um sonho musical e poético. Amamos."
5,De cinema,Por ser uma das praias mais famosas do mundo parecia se estar em um filme. Quiosques com um clima excelente e cerveja trincando de gelada.
4,Relax total ,Sempre é muito bom poder relaxar nesta praia... ondas fortes... praia limpa e bem frequentada! Vale muito a pena passar varias horas relaxando e se bronzeando!!
5,"Trabalho,diversão e familiares ","Ótimo,como sempre. Amigos e familiares,show de Pearl Jam,no Maracanã,acessoria de pessoas,Uber,sempre de altíssimo nível. Finalizado com excelente almoço de Marius."
5,Princesinha do mar...,"Representação histórica do Rio de Janeiro, principal porta de visualização do Brasil no mundo, sempre vale a visita."
4,Agitada,Gosto de Copacabana. A praia é bonita. O calçadão é sempre movimentado. O problema são os trombadinhas. Infelizmente até tirar uma foto gera insegurança por causa dos roubos. É uma pena!
3,Bela e valente,"Ondas muito fortes. Não dá para entrar.
Apesar de uma boa infraestrutura.
É possível apenas contemplar a beleza da paisagem."
5,Linda ,Praia com pessoal gente boa água delícia sem muitas ondas eu só volto se for pra ficar aqui a água do pai no posto 3 passem la gente e comprem com ele pessoa incrível e pegue uma cadeira com seu Aristeu gente finíssima aproveite a hospitalidade do carioca 
3,Apesar da tradição e beleza não é mais um bom programa,"A beleza do mar e da orla é incontestável, mas a praia está suja e a insegurança retira a alegria de se curtir o local. As feirinhas que existem no calçadão em dois pontos deveriam ser revitalizadas ou até mesmo retiradas, já que são bastante fracas, com produtos de baixa qualidade, atendimento ruim e decepcionam bastante. Enfim, não vale mais a pena ficar em Copacabana. Qdo mto dar uma passadinha rápida pra quem não conhece."
4,Praia mais famosa do Rio,"Copacabana é a praia mais famosa do Rio, local com muitos bares, quiosques.  Muitas opções de restaurantes e hotéis no bairro. As ruas da redondeza (Copacabana e Leme) não são muito limpas, infelizmente. Frequentemente há cheiro de xixi no entorno.  O local é meio inseguro, é preciso estar atento. Infelizmente. A beleza do mar, da paisagem é inquestionável."
4,perfeito,"fomos no natal de 2017 praia boa agua limpa transparente e quente as aguas,estava cheia nos dois dias ficamos hospedados bem perto 1 quadra na rua miguel lemos,da pra levar criança tranquilamente eu levei meu filho de 2 anos mais com supervisao pq as ondas sao fortes sou do estado de sp entao estranhei mesmo consumindo no quiosque pagar aluguel das cadeiras e guarda sol mais cada lugar tem sua cultura e eu respeito a cerveja e refri é caro tb a lata 8 reais cada cerveja antartica latao a brama e skol 10 nao tinha banheiro aberto mais recomendo"
2,Mar sujo,"Estive pouco antes do carnaval, muito lixo na água, mas muito mesmo !! Impressionante a falta de educação dos frequentadores e a falta de um trabalho intensivo de educação ambiental na praia. Uma pena !!"
4,Muito boa,"Praia cheia, point favorito dos turistas. O problema é que, devido a grande aglomeração de pessoas que não cuidam da natureza se encontra muita sujeira no mar como pacotes de salgadinhos e etc. Mesmo assim, marzão bonito!"
4,"Bonita, mas merecia melhores serviços.","A praia é o calçadão são muito bonitas e confortáveis. Os quiosques não são condizentes com isso, cardápios sujos ou rasgados, comida caídinha. O calçadão possui excesso de camelos ilegais. Há que tomar cuidado para não ser atropelado por bicicletas."
5,Excelente,Praia maravilhosa calma não tem perigo pois as ondas são pequenas águas quentes.Otima para crianças.Tudo de bom...amamos
3,Passeio pela orla,"Então... Copacabana pra mim não possui mais a beleza de anos passados. Local constantemente assaltado, arrastão, pouca polícia, praia suja e muito lotada. O local é lindo, sim! Mas está muito perigoso. Existem praias mais bonitas que está no Rio."
5,Bonita!,"Copacabana é um ícone do Rio de Janeiro. A praia é bacana, cheia de quiosques com muito samba e chopp gelado! Muita gente bacana, camelôs vendendo artesanatos e etc. Só que infelizmente por ser um local muito turístico, há um índice alto de furtos, roubos..."
5,Linda orla da praia de Copacabana .,"Enseada de Copacabana fica entre dois morros . o Forte de Copacabana onde o mar é calmo, limpo e seguro e o morro do leme onde tem também um forte da marinha para visitação. Além disso tem-se a estrada que se faz a pé contornando..."
3,FIM DE SEMANA COM A FAMÍLIA,"As praias da Barra da Tijuca são infinitamente melhores e mais seguras!
s praias da Barra da Tijuca são infinitamente melhores e mais seguras! Local mal frequentado, cheio de delinquentes e pessoas mal educadas"
5,Copacabana ao nascer do Sol!,"A paisagem da Praia de Copacabana é linda em todos os momentos do dia. Neste carnaval, tive a oportunidade de fotografá-la ao nascer do sol.
A paisagem é sempre belíssima!"
5,Copacabana a princesinha do mar ," À Praia de Copacabana sempre foi conhecida por ser o cartão postal do Rio. Não só à praia e linda, como a sua orla e considerada mt mais charmosa do que Ipanema.  No calçadão encontra se mts quiosques , onde beber uma água de coco vale a pena, apesar dos altos preços cobrados. Os mais lindos hotéis do Rio ficam na Av Atlântica.  Atualmente pela onda de violência que assola o estado do RJ , caminhar na orla, passear e ir à praia se tornou mt inseguro. Há arrastões nas areia da praia e Tb na orla, lamentavelmente.  O que antes era uma descontração hoje eh tenso. "
5,Beleza pura,"Na semana do carnaval a praia estava limpa, o mar maravilhoso e o atendimento das barracas muito satisfatório."
3,carnaval 2018,"voltei ao Rio durante o carnaval de 2018.. não volto mais neste periodo, muita falta de segurança, praia e calcadão muito sujos.. não volto mais neste periodo.."
5,Passeio perfeito em família.,Ao longo de toda orla pode ter a oportunidade de ver uma das mais belas praias do Rio de Janeiro e degustar um lanche nos quiosques ao longo da orla.
5,Réveillon ,"Maravilhosa queima de fogos.
Está entre as 5 melhores do mundo.
Vimos do nosso apto de frente para a praiai"
5,praia muito linda,"praia muito linda,bom para levar a familia.tomar umas cervejinhas com os amigos,nao tem como nao se encantar"
4,Copacabana é a praia,"Praia muito bem frequentada e bastante movimentada. A orla da praia é totalmente urbanizada com bares, restaurantes e hotéis."
5,Massa,"Muito legal, vendedores simpáticos e bem humorados e a praia é bem tranquila! E a vista é muito linda, pena que tem alguns pombos aleatórios mas fora isso, perfeito!"
5,"Lugar Turístico do Rio de Janeiro. Muito lindo !
Praia de areia branca e linda !
Nó Réveillon tem a queima de fogos","A meia noite no último dia do ano tem a queima de fogos tradicional que acontece anualmente!
Imperdível!"
1,Praia suja,"Quando fui, em fev 2018, havia chovido no dia anterior e a praia estava imunda e lotada de banhistas."
4,Muito bom 24h! ,"Manhã para caminhar, tomar sol, banho de mar, tirar fotos... Noite jovem na orla, vários barzinhos ao redor com propostas diferenciadas... alto astral! Muito bom! Muito bonito!"
3,Ai de ti Copacabana,Que tristeza ver a decadência fisica da praia mais bonita do Rio. O que parecia impossivel aconteceu. Maltratada pelos proprios cidadaos indiferentes a sorte do lugar e seus governos perversos e com frequência eclética nao dá para associar com seu passado glorioso. Suja e decadente espera dias melhores para resgatar o seu esplendor. A beleza continua la felizmente. So falta ganhar o trato que merece.
5,Amei,"Amei o passeio ! Local muito bonito , locais com preços acessíveis e muito sossegado ! Recomendo a todos !"
4,Princesinha do mar! ,"Eternamente linda e encantadora!
Nossa princesinha apesar de toda violência que acomete a Cidade.
Recomendado para qualquer idade!
Adoro levar meus cachorrinhos para passear."
5,Ótimo para passeio!,"Praia ótima para se relaxar e curtir um som! No decorrer da praia encontra`se vários bares, na feirinha encontramos varias opções de lembranças e presentes!"
5,Todas as tribos,Lugar excelente para passeios com família e amigos. Quiosques com conforto e petiscos bem legais. A noite tem muita gente e o ambiente é bem divertido.
4,Praia ,Praia muito bem localizada no Rio .. gostoso passear com a família .. tem bastante quiosques de comes e bebes e um preço bem acessível..
5,Ferias,"Nossa princesinha do mar....Copa é uma delícia, bons restaurantes, lojas diversas, praia tranquila...mas o turista tem q estar disposto a conviver com o simples, com os idosos e seus cachorrinhos que fazem muito xixi pelas ruas...o entardecer é mágico!!"
5,A praia de Copacabana é um local eclético e democrático.,"Praia da Copacabana A praia da Copacabana é um local eclético e democrático procurada por turistas do mundo inteiro. Ponto de encontro do morador da cidade, de famílias, de amigos, local de reunião, pois o carioca não marca reunião em casa, mas na praia. A praia para o carioca é a sala de visitas onde ele discute o aumento dos preços, a transferência de escola do filho, a separação, a viagem de férias e tudo o mais.  A curva da praia é maravilhosa e única na cidade. Tem cerca de quatro quilômetros e meio e não seis, como se supõe. Se andássemos até os limites da praia e dentro do Forte de Copacabana, teríamos um pouco mais. Os postos (edificações com um algarismo) são locais de referência, pois ali se encontram os salva-vidas e os banheiros – ou seja, um local de socorro. Entre um posto e outro temos 800m.  Copacabana palavra de origem ketichua (quíchuas), principal cidade no entorno do Lago Titicaca, chegou aqui com os índios da Bolívia, que lá habitavam.  O bairro tem uma das maiores densidades demográficas da cidade e um alto percentual de habitantes de terceira idade que buscam a infra-estrutura que o bairro oferece. Há grande concentração de médicos, clínicas, dentistas, laboratórios, um forte comércio e nenhum shopping Center. Andar pela praia durante a semana é um prazer. Aos domingos, com uma das vias fechada ao trânsito, o calçadão, a pista e a praia ficam tomados de visitantes, crianças, brinquedos e ciclistas.  Não deixem escapar uma boa olhada no famoso Copacabana Palace onde se reúnem famosos, colunáveis e plebeus. Projeto inspirado no Hotel Negresco de Nice, na Riviera Francesa (autor: Joseph Gire) foi um dos primeiros hotéis construídos à beira-mar, inaugurado em 1923. Além dele, outros dezoito hotéis ocupam a orla.  O visitante atento não deixa escapar a ponta do Pão de Açúcar visível atrás do Morro do Leme. Neste morro fica o Forte Duque de Caxias que merece uma visita se o visitante gosta de caminhar. A subida é um pouco íngreme.  Com inúmeros bares, restaurantes quiosques e vendedores ambulantes a praia é um refúgio para aqueles que não querem ficar em casa. Importante dizer que a grande maioria dos quiosques da orla disponibilizam banheiros subterrâneos, limpos, com duchas e guarda-volumes a preços módicos."
5,Perfeito ,"Não há como explicar em palavras aquilo que se senti no coração simplesmente lindo. Para sair à noite é bacana, tem feirinha música ao vivo e é super movimentado."
5,Negócios ,"Sempre um cartão postal. Apesar do dia nublado, o visual estava lindíssimo e a praia com bastante turistas."
4,Ponto Turístico,"A praia de copacabana é cartão postal do Rio de Janeiro. Praia muito boa, porém na atual situação do Rio não temos um completo lazer em virtude da falta de segurança. Muitos menores ao entorno da praia e arrastões."
5,A cara do RJ,"Quer conhecer o RJ, vá a Copa, visite o calçadão inconfundível com suas ondas, aprecie o belíssimo Copacabana Palace, veja que de fato o Rio de Janeiro continua lindo nessa integração mar-mata-montanha-cidade."
3,Cuidado sempre é fundamental,"A praia é muito bonita, sensacional, mas...
Cuidado com seu celular e jóias.
De preferência, não leve, porque se bobear no calçadão, vão te assaltar.
Para ter um passeio sem preocupação, descontraído, leve o mínimo necessário, para não chamar a atenção e ficar numa boa."
5,Copacabana é o Rio!,"Sim, eu sei que o Rio é muito mais, mas depois de conhecer tudo, simplesmente curtir Copacabana é o programa!"
5,Carnaval 2018 no rio de janeiro,Praia muito bonita . que recebe muito bem os turistas.com feiras de artesanatos. As estatuetas de areia são maravilhosas.
5,Day use - 18-02,"Ótima opção para curtir um dia de sol com as amigas. Piscina e sauna. Especial elogias aos bartenders do bar da piscina, Gabriel e Wagner. Wagner fez a melhor Pina colada, nos ajudou a escolher drink de acordo com nossos gostos! Está de parabéns!"
4,Leve seus alimentos e bebidas,"Recomendo levar alimentos e bebidas, pois o que tem a disposição é caro, qualidade duvidosa, mesmo nos bares e restaurantes da orla. A maioria das pessoas levam.
Não tivemos problemas com segurança. Estava muito sujo.
Mas, a vista é lindíssima."
4,"Boa praia, tranquila. Não vi nenhuma violência.","Senti falta de quiosques na areia que vendam comidas, as comidas só são vendidas por ambulantes e em quiosques fixos do calçadão que são na verdade restaurantes na praia. Em um dos quiosques (restaurante), não me lembro o nome pedi um suco natural e pra meu espanto o atendente informou que não tinha e pra meu espanto maior faziam caipirinha. Então quer dizer que tem fruta pra caipirinha e não tem pra suco. Pena que não lembro o nome do quiosque. "
4,Réveillon 2018,"Praia completamente lotada, pra quem não gosta de multidões fuja de Copacabana e Ipanema em alta temporada, mas pra quem não liga muito vale a pena passar pelo menos uma vez algum réveillon em Copacabana, é mágico e emocionante."
2,Cilada ,Não se iludam. Não tem nada demais. Perigoso em razão de pequenos roubos e furtos. Por do sol no forte Copacabana salva o passeio furado
3,Lugar turístico,"É o bairro mais populoso da Zona Sul do Rio de Janeiro, com mais de 150000 habitantes, dos quais cerca de 1/3 é composta por idosos, com idade igual ou superior a 60 anos de idade. Copacabana é por vezes apontado como ""o bairro com população mais idosa"" do Brasil. Ha mais de 80 hotéis, que ficam especialmente cheios durante as épocas do ano-novo e do carnaval. No fim de ano, a tradicional queima de fogos na Praia de Copacabana atrai uma multidão de gente . Infelizmente pode também dizer que onde se verifica o maior roubo a turistas. É considerada muito perigosa para os turistas."
5,Copacabana a princesinha do mar...,Adoro esta praia por ser super movimentada e o mar é uma delicia. Procure não levar coisas de valor para a praia leve apenas o estritamente necessário para que possa aproveitar do mar e suas delícias. Atravessando a avenida há restaurantes para tds os bolsos...
5,Linda praia ,"Copacabana dispensa elogios, famosa no mundo todo, com inúmeros quiosques e restaurantes em toda sua extensão, praia muito gostosa, um mar um pouco agitado e perigoso, pois quebra bem em cima de vc e puxa muito."
5,Musica boa e local belo,Amei conhecer este local até por que fiquei num restaurante com musica ao vivo e ambiente maravilhoso para conversar com as amigas.
5,Princesinha do mar.,Extensão de praia maravilhosa. Moro no Rio de Janeiro e não me canso de admirar essa paisagem belíssima. Andar pelo calçadão e prazeroso e encantador. Amo muito.
5,Pricesinha do Mar,"Como já morei em Copacabana, sempre visito amigos e aproveito para curtir uma Praia.
Uma dica é curtir a Praia em frente aos Hotéis da orla, pois os mesmos possuem segurança e monitoramento.
Não fiquem acanhados com o aparato, que os mesmos montam na areia:..."
5,Ferias...,Praia maravilhosa..cheia sempre ...bons eventos...otimos quioques de alimentação e de compras. Ambiente mt bem frquentado .... pra passeios ..caminhadas...ciclismo...patins..mt lazer pra todas as idades..boas acomodações em hoteis e hospedagens... e a praia dos sonhos do maior número de brasileiros..e um verdadeiro sonho poder estar la...de...
3,paisagem linda,"O RJ é lindo , mais... assim achei a praia um pouco suja e nao tem banheiros nos barzinhos onde se possa usar as pessoas acabam fazendo xixi ali mesmo na praia ...achei esse ponto muito negativo"
5,Linda!,"Uma praia linda, com boa infraestrutura de bebida e alimentação. Me senti muito segura e adorei o serviços de bike."
5,Praia linda ,Praia linda ponto turístico essa praia muito conhecida bastante kiosque para fazer lanche água limpinha e geladinha nesse verao
3,Normal,Praia muito lotada areia suja muitos ambulantes gritando muito ruim se quiser mais tranquilidade recomendo leblon ou ipanema
4,Uma praia que vc pode curtir o sol e parte da beleza do Rio,"7 dias de conforto, tranquilidade, bons restaurantes, bons serviços nos quiosques e a admiração de parte da cidade do Rio de Janeiro! Serviços de metrô, ônibus em abundância. Partida para o ponto turístico mais cobiçado do Rio, o Corcovado direto de Copacabana e vans que você ja vai com o bilhete de entrada pago."
3,Nada demais,"Praia cheia de turistas, sem nada que se diferencie das outras. Vimos um assalto bem na nossa frente! A única vantagem é que Copacabana tem bons restaurantes"
5,Familiar,"Delicia de praia, organizada, orla caprichada, bicicletas pra alugar, bares excelentes e bastante policiamento nas proximidades."
5,Praia.limpa.areia limpa bem cuidada aqua morna querida sol e cadeiras preço justo pessoal atencioso chuveiripara tomar ,Praia limpa areia limpa e cuidadaaqua agradavel e morna adoreicadeiras e quarda sol.preco justo e chuveiro.bom para não sair com areia
5,Praia de Copa,"Por mais que o RJ esteja passando por uma onda de violencia MUITO pesada, achei a Praia de Copa bem policiada e bastante limpa."
4,Continua linda...apesar da falta de ordem,"Continua linda, ensolarada e com esse horário de verão.....que está acabando... Vale a pena andar no calçadão, tomar água de coco e apreciar a paisagem, os encantos da princesa do mar....só que com muita atenção pra não pisar nos produtos expostos no calçadão, pelos ambulantes.. são muitos! O desemprego é grande, eu sei....mas é muita poluição visual e difícil andar tranquilamente, até porque os pivetes estão por lá.... é só andar sem jóias , com uma bolsa atravessada no corpo e sem dar ""mole"" com celular....mas é muito gostoso passear no calçadão de Copacabana!"
5,Praia de copacabana,Moro aqui desde que nasci. Nada mais gostoso do que caminhar pelo calcadao da praia e dar um mergulho no posto seis. La se pode comprar peixe fresquinho na colonia de pescadores. Uma das vistas mais lindas do mundo
3,Razoável muito cheia,Sempre estive em praias com árvores e tranquilas como Ilha Grande e outras no RJ. Gosto Costa Verde.
