bubbleCount,title,text
5,Teatro.Municipal,Muito estilosa a sua estrutura. O estilo é muito rico e os camarotes e coisas muito confortável. Adorei!
5,Um deslumbre!,"Não tem como perder essa atração sem se arrepender!!
O prédio é belíssimo!!Façam a visita guiada onde explicam as características e particularidades da construção e história.
É belíssimo!!Imperdível!!!"
3,Theatro,"À pérola lá da arte e do descuido no centro, seu Palco foi cenário (e ainda é) de emocionantes ícones da cultura mundial. Talvez a falta de verba o deixe um pouco obsoleto em sua acústica, conforto e estrutura no palco e bastidores, mas ainda é uma emoção e grande honra estar ali."
5,Teatro Municipal do Rio de Janeiro é um clássico!!,"Um dos teatros mais bonitos do mundo, no meu entender. Foi modernizado, revitalizado, ganhou novas cores, novos ares. Um lugar lindo pra se ouvir tanto musica clássica como popular. Balés, teatros, tudo fica mais bonito no Teatro Municipal."
5,ORQUESTRA SINFÔNICA,"design, conforto e luxo..adoro os espectáculos do theatro. Como sempre eu e minha familia fomos bem recebidos pela recepcão."
4,Um lugar fascinante ,Frequento o Municipal há mais de 40 anos e não me canso de surpreender com a suntuosidade e a beleza do local. Dignifica o Rio de Janeiro. Só não ganha excelente pelo descaso das autoridades com os funcionários do Teatro e pelo repertório que deveria ser mais amplo e variado. Mas para isso é preciso investimento.
5,Fiz uma visita guiada e achei muito interessante.,"MUITO INTERESSANTE!!!
A visita e guiada por profissional da area, nos conta varias historias da construção e bastidores dos espetáculos. I aos bastidores do Teatro é emocionante!! conhecer a historia e empolgante!!!"
5,Ópera no Teatro Municipal,Não há o que falar sobre o Municipal (como os cariocas chamamos carinhosamente) a não ser palavras de admiração e orgulho de ter um monumento de tamanha majestade e imponência funcionando a todo vapor e sempre nos enchendo os olhos e a alma com beleza e arte. Um marco histórico e artístico que orgulha qualquer brasileiro.
5,Sua arquitetura já vale o espetáculo !!!,"A arquitetura do teatro já vale por si só a visita. Entretanto, todos os espetáculos assistidos foram mesmo um espetáculo. Desde a dança moderna, passando pelo ballet mais clássico, até uma ópera. Momentos inesquecíveis. Voltarei sempre."
4,Túnel do tempo,"A Colombo da Rua do Ouvidor vai te levar a um túnel do tempo - arquitetura linda! Chiquérrima, elegante com seus grandes espelhos emoldurados, mesas em mármores etc. Eu, particularmente, não gosto muito dos salgados, prefiro o café completo com as incríveis torradas de Petrópolis. Vale a visita!"
4,Um ícone da história,"O teatro municipal é o marco de um momento muito importante para o Brasil e para o Rio de Janeiro, cartão postal da cidade à época. Vale a pena a visita. No entanto, encontra-se em um estado de conservação ruim, com poltronas velhas e desbotadas e uma decoração, antiga, porém, não tratada."
3,Boa opção cultural,Fiz a visita guiada. Os guias foram muito simpáticos e atenciosos. A construção é muito bonita e guarda histórias interessantes da nossa cidade.
5,Arquitetura,"Arquitetura linda, integrando uma área do centro da cidade conhecida como a ""Pequena Paris"", onde se encontram a Biblioteca Nacional, Escola de Belas Artes, Antigo Supremo Tribunal Federal. Vale a visita."
4,Educativo,"Ambiente limpo e organizado. Orquestra impecável, momentos não s de lazer mas também de reflexão. Programação acessível e totalmente familiar, recomendo completamente a qualquer pessoa que queira viver momentos de descontração e cultura."
5,muito bom,"bom para assistir shows e peças famosas,internacionais,musicos.artistas etcVisite também como lugares famosos da cidade"
5,Visita guiada ao Teatro,"Mesmo com a atual economia carioca, os espetáculos são sempre maravilhosos. O prédio é muito lindo e existem visitas guiadas durante o dia. Vale a pena conhecer por fora e pro dentro ;)  HORÁRIOS das visitas guiadas: Terça a Sexta | 11h30, 12h, 14h, 14h30 e 16h. Sábados e Feriados | 11h, 12h e 13h."
5,Imponente!,"Construção lindíssima que nos remete ao passado e à vida cultural brasileira! Passeando pelos corredores desse prédio, ficamos extasiados pelo luxo do lugar."
5,À imagem do Palais Garnier...,A construção do Theatro Municipal do Rio de Janeiro foi inspirada na Ópera de Paris... O seu interior está mujo bem preservado... a escadaria é imponente. As varandas com tectos belíssimos. A visita ao Assirius é obrigatória.
5,Visita imperdível no Rio de Janeiro,"Fui com meu pai fazer uma visita guiada ao Teatro Municipal, com guias do próprio teatro. Vale muito a pena a visita. O interior do prédio é belíssimo. Todo em estilo art-nouveau, é de grande beleza artística e arquitetônica. Destaque para o Café Assyriu no subsolo, a recepção, o lustre principal e o palco, com detalhes do artista Eliseu Visconti.vimos o fosso da orquestra, a platéia e os balcões em outra perspectiva. O ingresso é barato e o passeio é imperdível."
4,Theatro erudito da cidade,"Teatro erudito da cidade do Rio de Janeiro, linda arquitetura de época, boa programação. Visita ao teatro pode ser realizada durante o dia."
5,"No museu de Louvre vemos a história da humanidade sob forma de arte ,Theatro Municipal uma forma de realidade vivida",A arquitetura já diz tudo! Viajar no tempo se torna possível ao respirar a fragância das emoções dos que realizaram no passado a possibilidade de vivermos o impossível
5,Uma viagem no tempo!,"Este teatro é imponente por fora e lindo por dentro. Para apreciar a arquitetura externa e interna é fundamental chegar até ele à luz do dia e com antecedência. Assim o passeio valerá à pena. Quando a atração terminar você poderá ver o teatro à noite e comparar. A acústica é maravilhosa, por isso, procure assistir a algum espetáculo com música ao vivo. Faz toda a diferença. Divirtam-se!"
5,Teatro com arquitetura historica.,"Para quem gosta de cultura e arquitetura. faz parte da historia do rio de janeiro, não pode deixar de conhecer ou ver algum espetaculo."
5,Um Monumento Fantástico,"Lindo lugar, pena que o Estado não valorize e mantenha como prioridade nosso patrimônio histórico e cultural.
A beleza dos detalhes, exuberante."
5,Excelente teatro,"Um belo lugar para você assistir um espetáculo de balé, concerto, musical etc.
Decoração estilosa, ambiente maravilhoso.
Acesso fácil usando o Metrô"
5,Um palco de grandes espetáculos,"De uma ideia do ator João Caetano e do empenho do dramaturgo Arthur Azevedo, é inaugurado em 1909, na Cinelândia, o Theatro Municipal do Rio de Janeiro. O projeto é de Francisco Pereira Passos em associação com Albert Guilbert e foi inspirado na Ópera de Paris, do grande arquiteto francês Charles Garnier. Possui esculturas de Henrique Berardinelli e pinturas de Rodolfo Amoedo e Eliseu Visconti, este último responsável pelo majestoso Pano de Boca, pelas decorações dos tetos do ""foyer"" e da platéia. Deslumbrantes! Desde a década de 30 tem seus próprios corpos artísticos: Orquestra Sinfônica, Coro e Ballet.  No sub-solo localiza-se o Salão Assyrio que chama atenção pela sua decoração. No Assyrio aconteceram os primeiros grandes bailes de máscaras do Municipal, depois um cabaré – onde se apresentava Pixinguinha, acompanhado de seu legendário grupo Os Oito Batutas – e ainda o Museu do Theatro. Hoje o espaço retornou à sua atividade de restaurante e local para eventos.  No prédio anexo ao teatro tem a Sala Mário Tavares - homenagem ao maestro que por três décadas foi o regente titular da Orquestra do Theatro, com capacidade para 159 pessoas, com estrutura para a realização de recitais, ensaios, palestras e cursos. Faça uma visita guiada, vale a pena viajar pela história e arquitetura. E, se possível, não deixe de assistir um espetáculo. Pela estação Cinelândia, do metro, você chega na porta do Theatro.  Muitas noites de gloria e grandes encenações estão no currículo desse grande Theatro."
5,Premio da Musica Brasileira,"Sem duvida um dos teatros mais lindos que ja vi em toda minha vida , com uma acustica e arquitetura divinas ! Vale muito a pena ir à uma opera ou ballet neste teatro é algo sensorial !"
5,Eventos variados,"O teatro, tanto à noite quanto de dia, é excepcional. Tive a felicidade de assistir uma ópera e, em outra oportunidade, o show do Nando Reis.
Teve uma época em que, durante o dia, havia concertos. Porém, em virtude da crise, parou."
5,Mts correa,"Uma arquitetura típica do século passado,muito bem conservado e é até hoje o melhor teatro para assistir concertos,danças classica e óperas. Muito bonito"
5,Carmina Burana,"Ótima infraestrutura, muito bem cuidado e atendimento excelente!
O elenco, tanto da orquestra, quanto coro e principalmente os solistas, de uma qualidade ímpar. Nos deixaram orgulhosos e satisfeitos pela escolha do programa."
5,parada obrigatória para turistas,"boa opção para turistas e até moradores do RJ. o ideal é comprar os ingressos antes de ir pra não depender dos vendedores que ficam ao redor, pq eles não obedecem uma tabela e a variação é mt abusiva. se chover não é um bom..."
5,Espetáculo de balé,"Um local maravilhoso e muito bem conservado, a arquitetura do local lembra a Ópera de Paris. Um excelente passeio."
5,Incrível ,"Esse teatro é de encher os olhos com tantos detalhes, incrivelmente lindo, por dentro e por fora, vale a pena visitar"
4,Assistir a orquestra sinfônica,"O local é muito bonito, atendimento excelente dos funcionários e está bem conservado. A localização é de fácil acesso pois fica ao lado do metrô Cinelândia. Mesmo saindo tarde da noite há sensação de segurança dado grande movimento na região. Vale a visita para conhecer,..."
5,Excelente local cultural e artístico do centro do Rio de Janeiro.,Excelente local cultural e artístico do centro do Rio de Janeiro. Onde poderá ser observado a arquitetura e toda a obra.
5,"Um belíssimo teatro, sem dúvida..........","Infelizmente fica situado em uma cidade que foi assaltada pelos seus governantes, e está dominada pelo crime."
4,Visita tradicional para quem vai ao Rio,"Vale a pena conhecer o teatro municipal do Rio, prédio lindo com excelentes espetáculos. está no centro da cidade, pertinho da biblioteca nacional e do museu de belas artes. Dá pra usar o VLT para chegar, mas deve acompanhar bem os horários e dias de funcionamento, para conseguir acessar os locais interessantes da Cinelandia."
5,Experiência inesquecível!,"O teatro é uma jóia arquitetônica, depois da ultima reforma o prédio está lindo. A acústica e ótima e as apresentações se transformam em uma experiência extremamente agradável."
4,Super bonito,"Gostei muito de uma apresentação que assisti com minha esposa de balé, e uma pena o theatro está sem verba desta maneira."
4,Um clássico de beleza suntuosa,"Mais do que um teatro, considero o Theatro Municipal carioca um museu incrível, com uma arquitetura de deixar qualquer pessoa boquiaberta, seja por dentro ou por fora. Mesmo que você não vá assistir a um espetáculo, vale a pena visitar apenas para contemplar a beleza histórica deste local."
5,Teatro Municipal,O Teatro Municipal passou por uma reforma há alguns anos.Sua sala de espetáculos tem uma acústica invejável e as poltronas são bastante confortáveis. Sem falar na abóbada central pintada e nas escadarias de mármore de Carrara. Vale a pena visitar!
5,Todo mundo deve ir no Theatro Municipal do Rio de janeiro,"Esse passeio faz parte da cultura do Rio de Janeiro e nos remete à França. Vale a pena fazer uma visita guiada pelo Theatro Municipal. É uma viagem no tempo. Observar os vitrôs, escadarias, pinturas, revestimentos, mobiliários onde é tudo muito lindo! Fiquei apaixonada pela poltrona namoradeira. O ingresso pode ser comprado na bilheteria do Theatro Municipal (acesso na lateral esquerda) ou na internet no Ingresso Rápido. Tem dias e horários específicos e o último horário é às 16:00 horas. Pode-se chegar no Theatro de metrô ou VLT. Na visita guiada é contada a história do Theatro. Estive lá numa terça-feira no último horário."
4,Romeu e Julieta,"Fui assistir o espetáculo Romeu e Julieta - ballet. Que apresentação linda! O teatro é muito bonito, tire muitas fotos."
5,Belíssima arquitetura. Edifico histórico imponente.,"Um belíssimo prédio, por dentro e por fora. Vale a pena uma visita guiada. Se for possível assistir um espetáculo melhor ainda."
5,"HISTÓRIA, BELEZA E TRADIÇÃO","Espetacular museu carioca inspirado no Opera de Paris, onde apenas uma visita já é uma extraordinária experiência. Para demonstrar a beleza, até o banheiro do teatro é um espetáculo !!!! Recomendo visitar diversas vezes e cada uma será vista de formas diferentes."
5,Uma volta ao Passado no Presente!!!,"Além de Muito confortável, vale a visita, não somente pelas peças e/ou apresentações que possam estar em cartaz, é a visita às instalações internas: Um Luxo, MUITO bem conservado, e com ricos detalhes. Vale MUITO á pena. Como morador da cidade, recomendo seguir de Metrô ou Taxi até à porta, especialmente à noite, por segurança."
5,Um conto de fada,"Um prédio lindo, obra prima da arquitetura, localizado no coração da cidade , marco da historia. Uma visita linda seguida da apresentação do Ballet inesquecível"
5,Magnânimo!,"Está aos pés da estação de metrô Cinelândia, fácil acesso de transporte coletivo ou de táxi. Infelizmente não tive a oportunidade de entrar ao teatro, apenas pelo lado de fora podemos observar a incrível construção. Cada detalhe do teatro é de uma riqueza sublime! Vale a pena a visita, e se poder, adentre o teatro que tenho certeza que valerá muito a pena."
5,Orquestra,"O Teatro e lindissimo, para o meu gosto. Tem espetaculos de alta qualidade, de musica, opera e ballet. Apresentam espetaculos populares, gratis ou precos modicos, ou espetaculos com entrada normal."
5,Lindo teatro,"Está todo restaurado., mantendo suas belezas originais. Vale muito uma visita e espetáculos são sempre muito especias e ótimos. Para quem não tem muito dinheiro para os espetáculos, existem seções populares."
4,Local especial no Rio,"Imperdível para turistas nacionais. O interior impressiona tanto quanto o exterior. Se a visita for para assistir a concerto, melhor ainda."
5,Cultura acessível a todos,Moro no Rio há quase quatro anos e fui conhecer o Theatro Municipal ano passado em uma experiência maravilhosa e acessivel a todos. Com entrada a apenas R$1 pude ver e ouvir novos tenores e pianistas cantando e tocando Vila Lobos. Uma grande experiência cheia de emoção.
5,Passeio cultural para escola Normal.,"muito bom! conheci pinturas. piso. móveis, quadros,um rio que passa por baixo do prédio o sb por que"
5,Local reformado muito agradável para levar a familia,"Local com ambiente familiar, muita organização sendo que a cantina tem poucos funcionários e tem grandes filas."
5,"Imperdivl local de turismo, cultura e arquitetura do Rio","Vale muito a pena visitar o teatro, seja simplesmente para andar à sua volta, seja para entrar e assistir a boa música, não perca! Se pesquisar direito e com uns dias de antecedência consegue-se espetáculos por apenas R$ 1,00 por pessoa!"
5,Shows,"Local de arquitetura incrivelmente bela... baseado nas construções francesas, como o L’Opera de Paris; os shows apresentados são sempre maravilhosos, com balés clássicos, contemporâneos e grandes orquestras de todo o mundo..."
4,arquitetura bonita,"infelizmente não tive o prazer de ver alguma exposição artistica, só o vi por fora, mesmo assim é lindo e bem centralizado"
5,Um tour guiado que vale a pena fazer,"Fui para acompanhar minha esposa. Conhecia o Teatro Municipal do tempo de criança. Mas o tour, posso dizer sem medo de errar, foi o melhor que já fiz no Brasil. Um guia bem preparado, respondia todas as questões dos participantes, fundamentava suas colocações. Além disso, o teatro é uma obra prima de arquitetura, suntuoso, mármores de várias partes do mundo, pedras semi-preciosas como corrimão, impressionante! Vale a pena fazer, não é demorado e aproveita-se para conhecer um dos prédios do início do século XX. E o preço, em janeiro/18, muito justo. Vinte reais por pessoa. Muito mais barato que o do Maracanã que custava 60 reais só o tour."
5,Uma obra de arte!,"Construído no início do século XX, o Teatro Municipal é mais do que uma casa de concertos, é uma obra de arte. Vale muito entrar no Teatro e perder-se nos detalhes de sua decoração e arquitetura. Muito cuidado nos seus arredores, não é necessário comentar sobre os riscos de segurança elevados que o Centro do Rio oferece."
4,Vale ver com visita guiada.,Sou do Rio de Janeiro (Capital) e muito legal a visita guiada - e seu interior é muito bonito. Ingressos na lateral do teatro com horas de visita.
5,Renovar o ramantismo,"Excente para ouvir músicas com qualidade e ao lado de quem amamos.
Recomendo com empenho esse lugar de visitação para quem ama a música clássica."
5,Uma obra de arte,"O teatro municipal do RJ e uma volta ao passado com suas obras de arte e um local onde sempre se apresentaram os melhores artistas do mundo!
Imperdivel!"
4,Lugar suntuoso,"Visita guiada bem preparada, lugar que nos remete ao passado e mostra a trajetória brasileira. Infelizmente nos meses de janeiro e fevereiro não tem nenhum espetáculo."
5,Passeio imperdivel,O Teatro Municipal com a sua localização na Cinelândia já lindo e suntuoso. Quando vc entra fica mais maravilhado ainda. O turista q vier ao Rio não pode deixar de conhecê- lo.
5,Visita guiada vale a pena!,"O Theatro Municipal oferece uma visita guiada que possibilita um novo olhar sobre sua história e arquitetura. O ingresso custa R$20,00 e deve ser adquirido no mesmo dia da visita. Eu recomendo!!"
4,Visita a palestra,"Fui em uma palestra maravilhosa! O lugar é lindo d+!! Só não deu 5 pois no dia a entrada estava muito desorganizada, uma confusão! Mas depois lá dentro tudo foi ótimo!!"
5,Maravilha da Arquitetura,A visita guiada é muito esclarecedora e só aumenta o interesse e a beleza do teatro. Um palco histórico da cultura nacional. Incrível!!!
5,excelente atendimento pelos funcionarios ambiente tranquilo e limpo,ambiente limpo tranquilo com otimo atendimento pelos funcionaarios um dos predios mais bonitos da cidade do rio de janeiro localizado na Cinelandia tem otimos locais de alimentacao aberto quase todos os dias.Vale a pena levar toda a familial
5,Uma experiencia unica,"Escolha um bom programa, seja de musica , seja de dança, instale-se numa frisa ou camarote ( de preferencia), feche os olhos e entre numclima de sonho O teatro é lindo, mesmo espetacular, e , excetuando-se a compra das entradas, o resto do programa é onirico Cada vez que vou , me sinto transportado, pois o decor do ambiente, a iluminaçao, a arquitetura , a acustica e tudo mais, inclusive as batidas no chao antes do inicio do espetaculo, me carrega para uma dimensão quase surreal e de sonho Recomendo avaliar corretamente o programa, pois nao é sempres que os espetaculos valem a pena ser assitidos pena assitir "
5,Paris é a aqui,"Sou carioca já estive com minha família algumas vezes.
Toda família curtiu muito as peças.
Indico para todos que visitam a cidade.
Uma pena que o Cabral deixou os artistas passarem fome."
5,Ótimos concertos,"Os espaços do Theatro Municipal são apaixonantes, apesar da luta pela sobrevivência do lugar pelos funcionários, não afeta a qualidade dos serviços prestados em dias de espetáculo, prova da capacidade dos envolvidos. O Theatro possui um restaurante no subsolo que difere completamente dos demais ambientes em sua arquitetura (nem sempre está aberto), e torna tudo ainda mais fascinante"
